date,epic,direction,pnl,exit,duration
2025-11-18T13:45:56.400537,GBPUSD,BUY,0.00016689999999996985,TrailSL,327s
2025-11-18T13:46:07.508651,GBPUSD,BUY,7.890000000010389e-05,TrailSL,620s
2025-11-18T14:46:26.628863,GBPUSD,BUY,-0.0002697142857142065,SL,178s
2025-11-18T14:50:24.990954,GBPUSD,SELL,-0.00017340000000021227,TrailSL,478s
2025-11-18T14:50:24.991966,GBPUSD,SELL,1.9900000000072637e-05,TrailSL,510s
2025-11-18T14:50:24.991966,GBPUSD,SELL,-0.000151200000000129,TrailSL,325s
2025-11-18T14:51:00.758684,GBPUSD,BUY,-0.00017679999999997698,TrailSL,83s
2025-11-18T14:56:53.651646,GBPUSD,SELL,2.1300000000001873e-05,TrailSL,346s
2025-11-18T14:56:53.651646,GBPUSD,SELL,-0.00025759999999985794,TrailSL,285s
2025-11-18T15:03:45.034995,GBPUSD,BUY,0.0007385714285712552,TP,606s
2025-11-18T15:11:11.181057,GBPUSD,BUY,-0.00026571428571431355,SL,45s
2025-11-18T15:18:37.509894,GBPUSD,BUY,0.0007212857142857576,TP,280s
2025-11-18T15:25:24.826025,GBPUSD,SELL,-0.00023330000000010287,TrailSL,138s
2025-11-18T15:28:52.406788,GBPUSD,BUY,0.0007542857142857073,TP,225s
2025-11-18T15:35:48.195209,GBPUSD,BUY,-0.00025999999999992696,SL,245s
2025-11-18T15:38:16.875035,GBPUSD,BUY,-0.00022989999999989408,TrailSL,546s
2025-11-18T15:38:19.389979,GBPUSD,BUY,-0.00018860000000020527,TrailSL,641s
2025-11-18T15:47:10.162805,GBPUSD,SELL,0.0007322857142857409,TP,531s
2025-11-18T16:05:38.068459,GBPUSD,SELL,0.0001345000000001484,TrailSL,473s
2025-11-18T16:12:11.761895,GBPUSD,SELL,0.0007181428571427784,TP,257s
2025-11-18T16:14:13.805919,GBPUSD,SELL,0.00021349999999986657,TrailSL,348s
2025-11-18T16:36:34.025710,GBPUSD,SELL,-0.00015679999999984595,TrailSL,608s
2025-11-19T12:02:50.111947,GBPUSD,BUY,-0.0001821000000001849,TrailSL,154s
2025-11-19T12:05:46.684940,GBPUSD,SELL,-0.00030685714285705323,SL,174s
2025-11-19T12:20:47.074928,GBPUSD,BUY,-0.00028971428571433755,SL,909s
2025-11-19T12:20:52.106428,GBPUSD,BUY,-0.00021950000000026115,TrailSL,946s
2025-11-19T12:46:40.508829,GBPUSD,SELL,0.0008485714285713097,TP,2659s
2025-11-19T14:28:21.075098,GBPUSD,BUY,-0.0002725714285713998,SL,41s
2025-11-19T14:28:51.390268,GBPUSD,BUY,-0.0002254999999999896,TrailSL,135s
2025-11-19T14:33:06.982950,GBPUSD,SELL,-0.00010739999999986871,TrailSL,325s
2025-11-19T14:38:45.983489,GBPUSD,BUY,-0.00023670000000031166,TrailSL,316s
2025-11-19T14:38:47.481634,GBPUSD,BUY,5.5699999999880845e-05,TrailSL,411s
2025-11-19T14:45:02.314078,GBPUSD,BUY,-0.00010969999999987934,TrailSL,756s
2025-11-19T15:18:57.134369,GBPUSD,SELL,-0.0002668571428572353,SL,81s
2025-11-19T15:23:56.466434,GBPUSD,SELL,-0.00028685714285714425,SL,137s
2025-11-19T15:24:44.583991,GBPUSD,BUY,4.019999999971269e-05,TrailSL,336s
2025-11-19T15:24:44.631338,GBPUSD,BUY,-0.00027942857142870814,SL,33s
2025-11-19T15:26:40.147392,GBPUSD,SELL,0.0007920000000001259,TP,118s
2025-11-19T15:30:50.885473,GBPUSD,SELL,0.0007935714285716156,TP,306s
2025-11-19T15:31:36.792271,GBPUSD,SELL,0.0007668571428571802,TP,316s
2025-11-19T15:31:44.859104,GBPUSD,SELL,0.0007684285714286698,TP,292s
2025-11-19T15:31:48.852217,GBPUSD,SELL,0.000763714285714423,TP,264s
2025-11-19T15:39:25.836819,GBPUSD,BUY,-0.0003142857142857114,SL,102s
2025-11-19T15:39:28.337204,GBPUSD,SELL,0.0007511428571429501,TP,227s
2025-11-19T15:40:01.035858,GBPUSD,SELL,0.0008218571428573185,TP,169s
2025-11-19T15:40:04.967584,GBPUSD,SELL,0.0009098571428571844,TP,73s
2025-11-19T15:40:05.054271,GBPUSD,SELL,0.0008344285714285693,TP,43s
2025-11-19T15:43:32.503673,GBPUSD,SELL,0.0008941428571429544,TP,219s
2025-11-19T15:50:22.327089,GBPUSD,SELL,0.000903571428571448,TP,599s
2025-11-19T15:51:21.364657,GBPUSD,SELL,-0.00017000000000022553,TrailSL,351s
