trade_id,price,quantity,quote_quantity,timestamp,is_buyer_maker,is_best_match
29287,92265.02000000,0.00011000,10.14915220,1768317041717787,True,True
29288,92220.15000000,0.00011000,10.14421650,1768317047828506,True,True
29289,92205.24000000,0.00014000,12.90873360,1768317047828506,True,True
29290,92214.44000000,0.00010000,9.22144400,1768317089479574,False,True
29291,92262.40000000,0.00024000,22.14297600,1768317095470588,False,True
29292,92513.45000000,0.00010000,9.25134500,1768317313442191,True,True
29293,92411.49000000,0.00010000,9.24114900,1768317359775669,False,True
29294,92452.78000000,0.00010000,9.24527800,1768317388151066,True,True
29295,92399.90000000,0.00011000,10.16398900,1768317404997190,True,True
29296,92364.41000000,0.00010000,9.23644100,1768317459326475,False,True
29297,92370.29000000,0.00010000,9.23702900,1768317491893787,True,True
29298,92354.03000000,0.00011000,10.15894330,1768317491893787,True,True
29299,92207.91000000,0.00011000,10.14287010,1768317523069330,True,True
29300,92144.68000000,0.00010000,9.21446800,1768317535390456,False,True
29301,92218.76000000,0.00011000,10.14406360,1768317561737866,True,True
29302,92218.76000000,0.00010000,9.22187600,1768317561737866,True,True
29303,92183.39000000,0.00010000,9.21833900,1768317588531556,False,True
29304,92246.42000000,0.00010000,9.22464200,1768317645695790,True,True
29305,92179.70000000,0.00011000,10.13976700,1768317696626169,True,True
29306,92176.80000000,0.00010000,9.21768000,1768317708223878,False,True
29307,92267.67000000,0.00007000,6.45873690,1768317772726104,False,True
29308,92307.41000000,0.00010000,9.23074100,1768317788186923,True,True
29309,92298.21000000,0.00011000,10.15280310,1768317788186923,True,True
29310,92234.64000000,0.00011000,10.14581040,1768317805527413,True,True
29311,92223.15000000,0.00010000,9.22231500,1768317832570819,False,True
29312,92336.53000000,0.00010000,9.23365300,1768317956629571,True,True
29313,92254.61000000,0.00010000,9.22546100,1768318113506592,False,True
29314,92324.53000000,0.00010000,9.23245300,1768318155374652,True,True
29315,92307.85000000,0.00034000,31.38466900,1768318171645408,False,True
29316,92307.85000000,0.00010000,9.23078500,1768318218952754,False,True
29317,92401.01000000,0.00007000,6.46807070,1768318246414450,False,True
29318,92414.81000000,0.00095000,87.79406950,1768318249085769,False,True
29319,92414.81000000,0.00099000,91.49066190,1768318249088389,False,True
29320,92435.09000000,0.00010000,9.24350900,1768318293783353,True,True
29321,92419.25000000,0.00010000,9.24192500,1768318305412534,False,True
29322,92444.50000000,0.00220000,203.37790000,1768318305412534,False,True
29323,92437.78000000,0.00010000,9.24377800,1768318353982347,True,True
29324,92425.24000000,0.00010000,9.24252400,1768318362502015,False,True
29325,92478.89000000,0.00194000,179.40904660,1768318383784227,False,True
29326,92534.54000000,0.00007000,6.47741780,1768318401061127,False,True
29327,92668.26000000,0.00007000,6.48677820,1768318442920725,False,True
29328,92766.15000000,0.00011000,10.20427650,1768318457408048,True,True
29329,92766.15000000,0.00010000,9.27661500,1768318457408048,True,True
29330,92751.23000000,0.00010000,9.27512300,1768318560085513,False,True
29331,92802.17000000,0.00007000,6.49615190,1768318581774874,False,True
29332,92888.56000000,0.00094000,87.31524640,1768318588536164,False,True
29333,92888.56000000,0.00395000,366.90981200,1768318588542489,False,True
29334,92888.56000000,0.00497000,461.65614320,1768318588545999,False,True
29335,92888.56000000,0.00395000,366.90981200,1768318588547261,False,True
29336,92888.56000000,0.00395000,366.90981200,1768318588549309,False,True
29337,92888.56000000,0.00395000,366.90981200,1768318588556122,False,True
29338,92888.56000000,0.00504000,468.15834240,1768318588574314,False,True
29339,92888.56000000,0.00496000,460.72725760,1768318588599400,False,True
29340,92888.56000000,0.00498000,462.58502880,1768318588621913,False,True
29341,92888.56000000,0.00094000,87.31524640,1768318594937278,False,True
29342,92888.56000000,0.00395000,366.90981200,1768318594942838,False,True
29343,92888.56000000,0.00094000,87.31524640,1768318597276671,False,True
29344,92888.56000000,0.00395000,366.90981200,1768318597279235,False,True
29345,92888.56000000,0.00395000,366.90981200,1768318597281915,False,True
29346,92888.56000000,0.00395000,366.90981200,1768318597284231,False,True
29347,92888.56000000,0.00430000,399.42080800,1768318597286648,False,True
29348,92888.56000000,0.00395000,366.90981200,1768318597289164,False,True
29349,92888.56000000,0.00395000,366.90981200,1768318597294149,False,True
29350,92888.56000000,0.00395000,366.90981200,1768318597298367,False,True
29351,92888.56000000,0.00395000,366.90981200,1768318597301069,False,True
29352,92888.56000000,0.00395000,366.90981200,1768318597303677,False,True
29353,92888.56000000,0.00395000,366.90981200,1768318597325824,False,True
29354,92888.56000000,0.00395000,366.90981200,1768318597335791,False,True
29355,92888.56000000,0.00395000,366.90981200,1768318597345415,False,True
29356,92888.56000000,0.00395000,366.90981200,1768318597354772,False,True
29357,92888.56000000,0.00205000,190.42154800,1768318597362888,False,True
29358,92888.56000000,0.00430000,399.42080800,1768318597482171,False,True
29359,92888.56000000,0.00430000,399.42080800,1768318597486372,False,True
29360,92888.56000000,0.00430000,399.42080800,1768318597488695,False,True
29361,92888.56000000,0.00430000,399.42080800,1768318597491154,False,True
29362,92888.56000000,0.00430000,399.42080800,1768318597496177,False,True
29363,92888.56000000,0.00430000,399.42080800,1768318597499053,False,True
29364,92888.56000000,0.00430000,399.42080800,1768318597501167,False,True
29365,92888.56000000,0.00430000,399.42080800,1768318597503656,False,True
29366,92888.56000000,0.00430000,399.42080800,1768318597512233,False,True
29367,92888.56000000,0.00430000,399.42080800,1768318597514675,False,True
29368,92888.56000000,0.00430000,399.42080800,1768318597536412,False,True
29369,92888.56000000,0.00430000,399.42080800,1768318597539078,False,True
29370,92888.56000000,0.00430000,399.42080800,1768318597550736,False,True
29371,92888.56000000,0.00430000,399.42080800,1768318597555428,False,True
29372,92888.56000000,0.00430000,399.42080800,1768318597585202,False,True
29373,92888.56000000,0.00430000,399.42080800,1768318597596166,False,True
29374,92888.56000000,0.00430000,399.42080800,1768318597630446,False,True
29375,92888.56000000,0.00430000,399.42080800,1768318597649245,False,True
29376,92888.56000000,0.00430000,399.42080800,1768318597679148,False,True
29377,92888.56000000,0.00100000,92.88856000,1768318597706179,False,True
29378,92936.28000000,0.00009000,8.36426520,1768318601735776,False,True
29379,92955.71000000,0.00094000,87.37836740,1768318603287948,False,True
29380,92955.71000000,0.00099000,92.02615290,1768318603290767,False,True
29381,92964.95000000,0.00193000,179.42235350,1768318603627779,False,True
29382,93000.00000000,0.00010000,9.30000000,1768318616405613,False,True
29383,93052.05000000,0.00010000,9.30520500,1768318626559591,True,True
29384,93004.93000000,0.00011000,10.23054230,1768318642517678,True,True
29385,92975.27000000,0.00011000,10.22727970,1768318650323694,True,True
29386,92970.37000000,0.00010000,9.29703700,1768318667718649,False,True
29387,93006.83000000,0.00011000,10.23075130,1768318671922578,True,True
29388,93006.83000000,0.00010000,9.30068300,1768318671922578,True,True
29389,92971.87000000,0.00011000,10.22690570,1768318684208288,True,True
29390,92942.13000000,0.00010000,9.29421300,1768318731807979,False,True
29391,92984.01000000,0.00010000,9.29840100,1768318782304040,True,True
29392,92982.13000000,0.00011000,10.22803430,1768318782304040,True,True
29393,92942.77000000,0.00011000,10.22370470,1768318788623510,True,True
29394,92939.29000000,0.00010000,9.29392900,1768318803013875,False,True
29395,92953.36000000,0.00052000,48.33574720,1768318803013875,False,True
29396,92974.02000000,0.00010000,9.29740200,1768318878123169,True,True
29397,92970.12000000,0.00011000,10.22671320,1768318878123169,True,True
29398,92956.01000000,0.00010000,9.29560100,1768318888277330,False,True
29399,93041.11000000,0.00010000,9.30411100,1768318929343630,True,True
29400,92992.79000000,0.00011000,10.22920690,1768318936473311,True,True
29401,92894.50000000,0.00011000,10.21839500,1768319014478534,True,True
29402,92808.20000000,0.00010000,9.28082000,1768319087672280,False,True
29403,92887.27000000,0.00146000,135.61541420,1768319090393489,False,True
29404,92936.28000000,0.00007000,6.50553960,1768319160966824,False,True
29405,92974.18000000,0.00010000,9.29741800,1768319182421254,True,True
29406,92985.57000000,0.00839000,780.14893230,1768319226882786,False,True
29407,92985.57000000,0.00170000,158.07546900,1768319226882786,False,True
29408,92976.39000000,0.00011000,10.22740290,1768319227827770,True,True
29409,92769.01000000,0.00010000,9.27690100,1768319330300393,False,True
29410,92791.20000000,0.00010000,9.27912000,1768319386666804,True,True
29411,92803.36000000,0.00010000,9.28033600,1768319456266400,False,True
29412,92807.04000000,0.00010000,9.28070400,1768319485774218,True,True
29413,92776.96000000,0.00010000,9.27769600,1768319500467261,False,True
29414,92936.28000000,0.00007000,6.50553960,1768319660710969,False,True
29415,93191.96000000,0.00193000,179.86048280,1768319733874678,False,True
29416,93205.08000000,0.00009000,8.38845720,1768319735129998,False,True
29417,93239.25000000,0.00010000,9.32392500,1768319758745154,True,True
29418,93238.07000000,0.00011000,10.25618770,1768319758745154,True,True
29419,93226.27000000,0.00010000,9.32262700,1768319760745118,False,True
29420,93298.85000000,0.00011000,10.26287350,1768319780299285,True,True
29421,93298.85000000,0.00010000,9.32988500,1768319780299285,True,True
29422,93265.96000000,0.00010000,9.32659600,1768319857715874,False,True
29423,93344.43000000,0.00011000,10.26788730,1768319899609048,True,True
29424,93344.43000000,0.00010000,9.33444300,1768319899609048,True,True
29425,93316.89000000,0.00010000,9.33168900,1768319995106853,False,True
29426,93365.66000000,0.00021000,19.60678860,1768320007980304,False,True
29427,93435.84000000,0.00226000,211.16499840,1768320017575393,False,True
29428,93474.65000000,0.00009000,8.41271850,1768320052708766,False,True
29429,93562.09000000,0.00011000,10.29182990,1768320075164065,True,True
29430,93562.09000000,0.00010000,9.35620900,1768320075164065,True,True
29431,93527.83000000,0.00011000,10.28806130,1768320075677557,True,True
29432,93531.99000000,0.00010000,9.35319900,1768320089907424,False,True
29433,93532.25000000,0.00493000,461.11399250,1768320089907424,False,True
29434,93549.39000000,0.00010000,9.35493900,1768320098162666,True,True
29435,93496.66000000,0.00011000,10.28463260,1768320117275241,True,True
29436,93453.19000000,0.00010000,9.34531900,1768320185394837,False,True
29437,93594.59000000,0.00010000,9.35945900,1768320267205201,True,True
29438,93594.36000000,0.00011000,10.29537960,1768320267205201,True,True
29439,93584.68000000,0.00082000,76.73943760,1768320283220291,False,True
29440,93561.24000000,0.00010000,9.35612400,1768320394595336,False,True
29441,93588.87000000,0.00010000,9.35888700,1768320466284974,True,True
29442,93468.57000000,0.00011000,10.28154270,1768320492724697,True,True
29443,93457.11000000,0.00010000,9.34571100,1768320538408401,False,True
29444,93496.22000000,0.00011000,10.28458420,1768320545674973,True,True
29445,93496.22000000,0.00010000,9.34962200,1768320545674973,True,True
29446,93455.36000000,0.00011000,10.28008960,1768320562001732,True,True
29447,93397.49000000,0.00011000,10.27372390,1768320581056806,True,True
29448,93415.58000000,0.00010000,9.34155800,1768320604200250,False,True
29449,93424.65000000,0.00010000,9.34246500,1768320790144806,True,True
29450,93400.45000000,0.00011000,10.27404950,1768320798074084,True,True
29451,93339.77000000,0.00007000,6.53378390,1768320819272691,True,True
29452,93307.10000000,0.00531000,495.46070100,1768320881184777,False,True
29453,93307.44000000,0.00500000,466.53720000,1768320881184777,False,True
29454,93307.95000000,0.00160000,149.29272000,1768320881184777,False,True
29455,93308.34000000,0.00010000,9.33083400,1768320881184777,False,True
29456,93308.34000000,0.02582000,2409.22133880,1768320881184777,False,True
29457,93332.40000000,0.00488000,455.46211200,1768320881184777,False,True
29458,93350.05000000,0.00192000,179.23209600,1768320881184777,False,True
29459,93356.44000000,0.00495000,462.11437800,1768320881184777,False,True
29460,93375.20000000,0.00054000,50.42260800,1768320881184777,False,True
29461,93384.70000000,0.00485000,452.91579500,1768320881184777,False,True
29462,93416.14000000,0.00486000,454.00244040,1768320881184777,False,True
29463,93468.57000000,0.00031000,28.97525670,1768320881184777,False,True
29464,93474.65000000,0.00007000,6.54322550,1768320881184777,False,True
29465,93598.99000000,0.00107000,100.15091930,1768320881184777,False,True
29466,93599.00000000,0.00918000,859.23882000,1768320881184777,False,True
29467,93300.45000000,0.00010000,9.33004500,1768320890769418,True,True
29468,93241.75000000,0.00011000,10.25659250,1768320899397498,True,True
29469,93233.44000000,0.00010000,9.32334400,1768320914736978,False,True
29470,93277.25000000,0.00010000,9.32772500,1768320983373430,True,True
29471,93273.21000000,0.00011000,10.26005310,1768320983373430,True,True
29472,93239.15000000,0.00011000,10.25630650,1768320990689674,True,True
29473,93205.08000000,0.00007000,6.52435560,1768320990874913,True,True
29474,93182.08000000,0.00011000,10.25002880,1768320991852307,True,True
29475,93146.31000000,0.00011000,10.24609410,1768321035974851,True,True
29476,93127.94000000,0.00011000,10.24407340,1768321132084246,True,True
29477,93125.17000000,0.00010000,9.31251700,1768321181828837,False,True
29478,93371.01000000,0.00010000,9.33710100,1768321270522919,True,True
29479,93351.27000000,0.00010000,9.33512700,1768321278896445,False,True
29480,93378.81000000,0.00011000,10.27166910,1768321281507472,True,True
29481,93378.81000000,0.00010000,9.33788100,1768321281507472,True,True
29482,93348.46000000,0.00011000,10.26833060,1768321339475046,True,True
29483,93233.44000000,0.00010000,9.32334400,1768321426942310,False,True
29484,93279.59000000,0.00024000,22.38710160,1768321426942310,False,True
29485,93279.59000000,0.00034000,31.71506060,1768321428052098,False,True
29486,93256.05000000,0.00107000,99.78397350,1768321445437876,False,True
29487,93233.43000000,0.00054000,50.34605220,1768321450771269,True,True
29488,93233.43000000,0.00010000,9.32334300,1768321450771269,True,True
29489,93205.08000000,0.00007000,6.52435560,1768321459744920,True,True
29490,93192.31000000,0.00011000,10.25115410,1768321534346250,True,True
29491,93127.60000000,0.00010000,9.31276000,1768321555129721,False,True
29492,93176.70000000,0.00249000,232.00998300,1768321619037847,False,True
29493,93164.74000000,0.00010000,9.31647400,1768321631850437,True,True
29494,93156.53000000,0.00011000,10.24721830,1768321631951608,True,True
29495,93105.26000000,0.00011000,10.24157860,1768321632795318,True,True
29496,93070.58000000,0.00007000,6.51494060,1768321633010646,True,True
29497,93068.69000000,0.07287000,6781.91544030,1768321633010646,True,True
29498,93065.89000000,0.00011000,10.23724790,1768321633010646,True,True
29499,93047.54000000,0.00011000,10.23522940,1768321633985247,True,True
29500,93026.06000000,0.00010000,9.30260600,1768321643271194,False,True
29501,93136.96000000,0.00010000,9.31369600,1768321649296078,True,True
29502,93135.73000000,0.00011000,10.24493030,1768321649296078,True,True
29503,93107.12000000,0.00010000,9.31071200,1768321657717137,False,True
29504,93117.27000000,0.00010000,9.31172700,1768321670210591,True,True
29505,93101.38000000,0.00008000,7.44811040,1768321670210591,True,True
29506,93101.38000000,0.00003000,2.79304140,1768321697622826,True,True
29507,93069.61000000,0.00011000,10.23765710,1768321700741407,True,True
29508,93072.71000000,0.00010000,9.30727100,1768321747029817,False,True
29509,93117.58000000,0.00010000,9.31175800,1768321820076885,True,True
29510,93101.28000000,0.00010000,9.31012800,1768321854503545,False,True
29511,93194.14000000,0.00010000,9.31941400,1768321909077430,True,True
29512,93191.24000000,0.04125000,3844.13865000,1768321909077430,True,True
29513,93229.20000000,0.00010000,9.32292000,1768321931924550,False,True
29514,93329.28000000,0.00011000,10.26622080,1768321955675097,True,True
29515,93329.28000000,0.00010000,9.33292800,1768321955675097,True,True
29516,93311.36000000,0.00010000,9.33113600,1768321986204460,False,True
29517,93467.29000000,0.00011000,10.28140190,1768322110175850,True,True
29518,93467.29000000,0.00010000,9.34672900,1768322110175850,True,True
29519,93438.13000000,0.00011000,10.27819430,1768322112024525,True,True
29520,93438.95000000,0.00010000,9.34389500,1768322288750356,False,True
29521,93474.65000000,0.00007000,6.54322550,1768322300984558,False,True
29522,93598.75000000,0.00011000,10.29586250,1768322307323755,True,True
29523,93598.75000000,0.00010000,9.35987500,1768322307323755,True,True
29524,93562.39000000,0.00011000,10.29186290,1768322310269713,True,True
29525,93525.02000000,0.00121000,113.16527420,1768322310269713,True,True
29526,93565.14000000,0.00011000,10.29216540,1768322319773801,True,True
29527,93537.19000000,0.00011000,10.28909090,1768322334495444,True,True
29528,93506.71000000,0.00010000,9.35067100,1768322365538748,False,True
29529,93508.28000000,0.00010000,9.35082800,1768322411675317,True,True
29530,93442.80000000,0.00011000,10.27870800,1768322422617809,True,True
29531,93409.83000000,0.00010000,9.34098300,1768322509591433,False,True
29532,93570.91000000,0.00010000,9.35709100,1768322599371460,True,True
29533,93569.90000000,0.00011000,10.29268900,1768322599371460,True,True
29534,93529.54000000,0.00011000,10.28824940,1768322602136297,True,True
29535,93524.89000000,0.00082000,76.69040980,1768322669037534,False,True
29536,93477.15000000,0.00010000,9.34771500,1768322719778253,False,True
29537,93506.95000000,0.00039000,36.46771050,1768322719778253,False,True
29538,93577.11000000,0.00010000,9.35771100,1768322793136419,True,True
29539,93554.71000000,0.00155000,145.00980050,1768322823734739,False,True
29540,93517.89000000,0.00011000,10.28696790,1768322835912508,True,True
29541,93504.90000000,0.00051000,47.68749900,1768322840661365,False,True
29542,93529.38000000,0.00010000,9.35293800,1768322921368449,False,True
29543,93572.00000000,0.00006000,5.61432000,1768322994268288,True,True
29544,93598.99000000,0.00462000,432.42733380,1768323018295601,False,True
29545,93588.87000000,0.00011000,10.29477570,1768323101744069,True,True
29546,93588.87000000,0.00020000,18.71777400,1768323134246811,True,True
29547,93546.81000000,0.00011000,10.29014910,1768323152129628,True,True
29548,93588.87000000,0.00157000,146.93452590,1768323242161403,True,True
29549,93566.76000000,0.00011000,10.29234360,1768323266184757,True,True
29550,93598.99000000,0.00009000,8.42390910,1768323318580292,False,True
29551,93599.00000000,0.00093000,87.04707000,1768323349062632,False,True
29552,93599.00000000,0.00392000,366.90808000,1768323349074863,False,True
29553,93599.00000000,0.00392000,366.90808000,1768323349096759,False,True
29554,93599.00000000,0.08276000,7746.25324000,1768323349107055,False,True
29555,93599.00000000,0.00392000,366.90808000,1768323349157151,False,True
29556,93599.00000000,0.00504000,471.73896000,1768323349187372,False,True
29557,93599.00000000,0.00497000,465.18703000,1768323349209865,False,True
29558,93599.00000000,0.00501000,468.93099000,1768323349235578,False,True
29559,93599.00000000,0.00495000,463.31505000,1768323349263292,False,True
29560,93599.00000000,0.00503000,470.80297000,1768323349287922,False,True
29561,93599.00000000,0.00498000,466.12302000,1768323349317333,False,True
29562,93599.00000000,0.00498000,466.12302000,1768323349341758,False,True
29563,93599.00000000,0.00498000,466.12302000,1768323349369204,False,True
29564,93599.00000000,0.00495000,463.31505000,1768323349394403,False,True
29565,93599.00000000,0.00500000,467.99500000,1768323349427111,False,True
29566,93599.00000000,0.00093000,87.04707000,1768323349429223,False,True
29567,93599.00000000,0.00392000,366.90808000,1768323349434343,False,True
29568,93599.00000000,0.00392000,366.90808000,1768323349436627,False,True
29569,93599.00000000,0.00497000,465.18703000,1768323349450891,False,True
29570,93599.00000000,0.00499000,467.05901000,1768323349475931,False,True
29571,93599.00000000,0.00500000,467.99500000,1768323349501692,False,True
29572,93599.00000000,0.00502000,469.86698000,1768323349531093,False,True
29573,93599.00000000,0.00496000,464.25104000,1768323349556970,False,True
29574,93599.00000000,0.00495000,463.31505000,1768323349581566,False,True
29575,93599.00000000,0.00499000,467.05901000,1768323349605789,False,True
29576,93599.00000000,0.00498000,466.12302000,1768323349630935,False,True
29577,93599.00000000,0.00499000,467.05901000,1768323349658654,False,True
29578,93599.00000000,0.00496000,464.25104000,1768323349685349,False,True
29579,93599.00000000,0.00498000,466.12302000,1768323349710148,False,True
29580,93599.00000000,0.00498000,466.12302000,1768323349736331,False,True
29581,93599.00000000,0.00161000,150.69439000,1768323349764095,False,True
29582,93609.74000000,0.00009000,8.42487660,1768323349764095,False,True
29583,93665.36000000,0.00011000,10.30318960,1768323370040498,True,True
29584,93638.70000000,0.00011000,10.30025700,1768323390386662,True,True
29585,93609.94000000,0.00011000,10.29709340,1768323392005627,True,True
29586,93580.38000000,0.00011000,10.29384180,1768323399424876,True,True
29587,93559.63000000,0.00011000,10.29155930,1768323406159288,True,True
29588,93527.77000000,0.00011000,10.28805470,1768323406899198,True,True
29589,93504.50000000,0.00011000,10.28549500,1768323409299554,True,True
29590,93478.94000000,0.00011000,10.28268340,1768323418780459,True,True
29591,93456.75000000,0.00083000,77.56910250,1768323447014891,False,True
29592,93508.11000000,0.00011000,10.28589210,1768323502126998,True,True
29593,93474.24000000,0.00011000,10.28216640,1768323509730511,True,True
29594,93442.18000000,0.00011000,10.27863980,1768323512372237,True,True
29595,93416.13000000,0.00011000,10.27577430,1768323535553767,True,True
29596,93389.57000000,0.00011000,10.27285270,1768323549141913,True,True
29597,93358.30000000,0.00011000,10.26941300,1768323552109830,True,True
29598,93350.26000000,0.00054000,50.40914040,1768323559185565,True,True
29599,93339.77000000,0.00007000,6.53378390,1768323559185565,True,True
29600,93307.31000000,0.00011000,10.26380410,1768323579177682,True,True
29601,93375.74000000,0.00011000,10.27133140,1768323621878572,True,True
29602,93353.52000000,0.00011000,10.26888720,1768323640067080,True,True
29603,93332.36000000,0.00011000,10.26655960,1768323650874181,True,True
29604,93299.50000000,0.00011000,10.26294500,1768323666029683,True,True
29605,93258.04000000,0.00011000,10.25838440,1768323689372063,True,True
29606,93247.28000000,0.00011000,10.25720080,1768323703758597,True,True
29607,93205.08000000,0.00007000,6.52435560,1768323703758597,True,True
29608,93335.17000000,0.00011000,10.26686870,1768323765989815,True,True
29609,93307.56000000,0.00022000,20.52766320,1768323765989815,True,True
29610,93384.04000000,0.00011000,10.27224440,1768323807331900,True,True
29611,93340.38000000,0.00011000,10.26744180,1768323815726255,True,True
29612,93369.04000000,0.00011000,10.27059440,1768323855951033,True,True
29613,93350.08000000,0.00011000,10.26850880,1768323925925175,True,True
29614,93317.62000000,0.00011000,10.26493820,1768323967484446,True,True
29615,93333.98000000,0.00011000,10.26673780,1768323975973616,True,True
29616,93318.63000000,0.00011000,10.26504930,1768323986422639,True,True
29617,93389.47000000,0.00054000,50.43031380,1768324088489434,True,True
29618,93420.68000000,0.00011000,10.27627480,1768324153374757,True,True
29619,93383.72000000,0.00011000,10.27220920,1768324168323145,True,True
29620,93357.77000000,0.00011000,10.26935470,1768324183529004,True,True
29621,93350.08000000,0.00021000,19.60351680,1768324187555548,True,True
29622,93345.61000000,0.00011000,10.26801710,1768324187555548,True,True
29623,93325.96000000,0.00011000,10.26585560,1768324202087497,True,True
29624,93279.60000000,0.00011000,10.26075600,1768324210844898,True,True
29625,93260.43000000,0.00011000,10.25864730,1768324215940964,True,True
29626,93248.15000000,0.00056000,52.21896400,1768324251166006,False,True
29627,93218.47000000,0.00011000,10.25403170,1768324270060279,True,True
29628,93205.08000000,0.00007000,6.52435560,1768324308962285,True,True
29629,93196.31000000,0.00011000,10.25159410,1768324308962285,True,True
29630,93240.18000000,0.00011000,10.25641980,1768324395544814,True,True
29631,93254.04000000,0.00207000,193.03586280,1768324478720059,False,True
29632,93279.64000000,0.00107000,99.80921480,1768324494398699,False,True
29633,93279.64000000,0.00083000,77.42210120,1768324495132407,False,True
29634,93256.74000000,0.00011000,10.25824140,1768324501428976,True,True
29635,93226.18000000,0.00011000,10.25487980,1768324552172411,True,True
29636,93224.12000000,0.00010000,9.32241200,1768324553803759,False,True
29637,93305.56000000,0.00011000,10.26361160,1768324612824749,True,True
29638,93276.50000000,0.00011000,10.26041500,1768324614623733,True,True
29639,93254.04000000,0.00011000,10.25794440,1768324618477602,True,True
29640,93224.98000000,0.00054000,50.34148920,1768324626321671,True,True
29641,93205.08000000,0.00007000,6.52435560,1768324642059153,True,True
29642,93200.84000000,0.00054000,50.32845360,1768324642059153,True,True
29643,93171.39000000,0.00054000,50.31255060,1768324647146710,True,True
29644,93148.35000000,0.00054000,50.30010900,1768324667581265,True,True
29645,93121.10000000,0.00054000,50.28539400,1768324671132565,True,True
29646,93097.86000000,0.00054000,50.27284440,1768324672076762,True,True
29647,93070.58000000,0.00007000,6.51494060,1768324672327167,True,True
29648,93063.51000000,0.00054000,50.25429540,1768324672327167,True,True
29649,93139.81000000,0.00054000,50.29549740,1768324835823459,True,True
29650,93117.97000000,0.00054000,50.28370380,1768324840611992,True,True
29651,93289.49000000,0.00054000,50.37632460,1768325063689629,True,True
29652,93347.96000000,0.00054000,50.40789840,1768325098975064,True,True
29653,93311.73000000,0.00054000,50.38833420,1768325104977231,True,True
29654,93285.99000000,0.00054000,50.37443460,1768325113723521,True,True
29655,93258.84000000,0.00054000,50.35977360,1768325114874979,True,True
29656,93393.84000000,0.00053000,49.49873520,1768325273267959,False,True
29657,93371.62000000,0.00337000,314.66235940,1768325376459751,False,True
29658,93387.85000000,0.00054000,50.42943900,1768325417884673,True,True
29659,93283.38000000,0.00054000,50.37302520,1768325478274687,True,True
29660,93229.44000000,0.00054000,50.34389760,1768325479940394,True,True
29661,93205.08000000,0.00007000,6.52435560,1768325479940394,True,True
29662,93227.79000000,0.00054000,50.34300660,1768325484423990,True,True
29663,93322.89000000,0.00054000,50.39436060,1768325517223707,True,True
29664,93284.24000000,0.00054000,50.37348960,1768325605507477,True,True
29665,93304.31000000,0.00054000,50.38432740,1768325744973908,True,True
29666,93205.08000000,0.00007000,6.52435560,1768325862373824,True,True
29667,93202.83000000,0.00025000,23.30070750,1768325906238000,False,True
29668,93172.67000000,0.00015000,13.97590050,1768325920184623,False,True
29669,93224.05000000,0.00381000,355.18363050,1768326024135036,False,True
29670,93246.23000000,0.00015000,13.98693450,1768326052581019,False,True
29671,93196.04000000,0.00054000,50.32586160,1768326089537006,True,True
29672,93122.44000000,0.00106000,98.70978640,1768326090282788,True,True
29673,93122.44000000,0.00001000,0.93122440,1768326090282959,True,True
29674,93109.11000000,0.00054000,50.27891940,1768326090282959,True,True
29675,93088.48000000,0.00051000,47.47512480,1768326090282959,True,True
29676,93088.48000000,0.00106000,98.67378880,1768326090288320,True,True
29677,93088.48000000,0.00106000,98.67378880,1768326090288339,True,True
29678,93088.49000000,0.00106000,98.67379940,1768326090311134,True,True
29679,93088.49000000,0.00106000,98.67379940,1768326090311367,True,True
29680,93099.16000000,0.00054000,50.27354640,1768326090337169,True,True
29681,93088.49000000,0.00052000,48.40601480,1768326090337169,True,True
29682,93202.42000000,0.00019000,17.70845980,1768326137774410,False,True
29683,93318.66000000,0.00060000,55.99119600,1768326303144140,False,True
29684,93374.91000000,0.00116000,108.31489560,1768326350087560,False,True
29685,93333.62000000,0.00844000,787.73575280,1768326520832799,False,True
29686,93411.22000000,0.00478000,446.50563160,1768326590135809,False,True
29687,93386.29000000,0.00054000,50.42859660,1768326721728535,True,True
29688,93311.13000000,0.00054000,50.38801020,1768326816673330,True,True
29689,93243.53000000,0.02552000,2379.57488560,1768326963093504,False,True
29690,93205.08000000,0.00007000,6.52435560,1768327133925117,True,True
29691,93195.78000000,0.00054000,50.32572120,1768327133925117,True,True
29692,93472.28000000,0.00094000,87.86394320,1768327626273296,False,True
29693,93472.28000000,0.00098000,91.60283440,1768327626275512,False,True
29694,93474.65000000,0.00007000,6.54322550,1768327626275512,False,True
29695,93339.77000000,0.00007000,6.53378390,1768327717155190,True,True
29696,93331.36000000,0.00214000,199.72911040,1768327757252000,False,True
29697,93474.65000000,0.00007000,6.54322550,1768328008985453,False,True
29698,93527.73000000,0.00053000,49.56969690,1768328068973913,True,True
29699,93521.43000000,0.00139000,129.99478770,1768328068973913,True,True
29700,93521.43000000,0.00192000,179.56114560,1768328069022748,True,True
29701,93521.43000000,0.00192000,179.56114560,1768328069022757,True,True
29702,93528.39000000,0.00053000,49.57004670,1768328069202839,True,True
29703,93474.65000000,0.00007000,6.54322550,1768328069202839,True,True
29704,93418.16000000,0.00105000,98.08906800,1768328069529447,True,True
29705,93418.16000000,0.00105000,98.08906800,1768328069529679,True,True
29706,93418.16000000,0.00105000,98.08906800,1768328069533244,True,True
29707,93418.16000000,0.00105000,98.08906800,1768328069565995,True,True
29708,93586.40000000,0.00015000,14.03796000,1768328252464042,False,True
