timestamp,open,high,low,close
2025-10-28T20:16:00,3953.9,3954.38,3953.73,3954.33
2025-10-28T20:17:00,3954.32,3957.45,3954.3,3955.2
2025-10-28T20:18:00,3955.19,3955.45,3953.66,3954.02
2025-10-28T20:19:00,3953.98,3954.52,3953.46,3954.29
2025-10-28T20:20:00,3954.3,3954.52,3954.04,3954.5
2025-10-28T20:21:00,3954.51,3955.21,3954.21,3954.31
2025-10-28T20:22:00,3954.3,3955.34,3954.24,3954.63
2025-10-28T20:23:00,3954.52,3954.56,3953.08,3953.47
2025-10-28T20:24:00,3953.44,3953.7,3951.59,3951.64
2025-10-28T20:25:00,3951.61,3951.98,3950.92,3951.43
2025-10-28T20:26:00,3951.34,3952.27,3951.23,3951.49
2025-10-28T20:27:00,3951.48,3951.77,3949.96,3950.33
2025-10-28T20:28:00,3950.3,3950.62,3949.36,3949.59
2025-10-28T20:29:00,3949.58,3951.53,3949.58,3951.01
2025-10-28T20:30:00,3950.99,3952.41,3950.99,3952.41
2025-10-28T20:31:00,3952.4,3952.77,3951.63,3951.63
2025-10-28T20:32:00,3951.64,3951.98,3951.24,3951.75
2025-10-28T20:33:00,3951.78,3953.4,3951.78,3952.94
2025-10-28T20:34:00,3952.93,3954.02,3952.77,3953.9
2025-10-28T20:35:00,3953.89,3954.8,3953.88,3954.46
2025-10-28T20:36:00,3954.4,3956.12,3954.2,3955.57
2025-10-28T20:37:00,3955.55,3956.17,3954.8,3954.93
2025-10-28T20:38:00,3955.05,3955.75,3953.68,3953.9
2025-10-28T20:39:00,3953.99,3954.46,3953.01,3953.5
2025-10-28T20:40:00,3953.49,3953.73,3953.35,3953.65
2025-10-28T20:41:00,3953.53,3955.92,3953.09,3955.7
2025-10-28T20:42:00,3955.71,3955.8,3954.64,3954.72
2025-10-28T20:43:00,3954.6,3955.29,3954.03,3954.64
2025-10-28T20:44:00,3954.56,3955.05,3954.49,3955.04
2025-10-28T20:45:00,3955.05,3955.09,3953.63,3953.72
2025-10-28T20:46:00,3953.76,3954.71,3953.64,3953.8
2025-10-28T20:47:00,3953.72,3954.24,3953.18,3953.18
2025-10-28T20:48:00,3953.17,3953.17,3950.57,3950.76
2025-10-28T20:49:00,3950.74,3954.11,3950.65,3954.06
2025-10-28T20:50:00,3954.04,3955.16,3953.82,3955.13
2025-10-28T20:51:00,3955.12,3955.3,3953.8,3953.82
2025-10-28T20:52:00,3953.81,3954.32,3953.4,3953.41
2025-10-28T20:53:00,3953.32,3953.4,3951.78,3951.78
2025-10-28T20:54:00,3951.74,3952.15,3949.9,3950.04
2025-10-28T20:55:00,3950.05,3952.78,3950.05,3952.5
2025-10-28T20:56:00,3952.38,3952.51,3951.17,3951.17
2025-10-28T20:57:00,3951.27,3952.34,3951.27,3952.01
2025-10-28T20:58:00,3952.03,3952.39,3951.49,3952.14
2025-10-28T22:00:00,3955.01,3957.31,3954.9,3955.83
2025-10-28T22:01:00,3955.82,3958.21,3955.82,3957.31
2025-10-28T22:02:00,3957.32,3961.34,3956.84,3958.56
2025-10-28T22:03:00,3958.55,3959.99,3956.61,3957.65
2025-10-28T22:04:00,3957.64,3958.26,3955.13,3956.2
2025-10-28T22:05:00,3956.24,3956.24,3954.43,3955.4
2025-10-28T22:06:00,3955.39,3955.61,3949.51,3950.05
2025-10-28T22:07:00,3950.2,3952.21,3914.87,3930.98
2025-10-28T22:08:00,3930.96,3941.72,3922.8,3936.37
2025-10-28T22:09:00,3936.38,3937.03,3932.97,3934.37
2025-10-28T22:10:00,3934.3,3942.96,3933.4,3942.54
2025-10-28T22:11:00,3942.67,3946.6,3937.77,3941.92
2025-10-28T22:12:00,3941.05,3944.07,3937.21,3937.61
2025-10-28T22:13:00,3937.59,3943.01,3937.41,3941.89
2025-10-28T22:14:00,3941.79,3942.36,3936.23,3936.75
2025-10-28T22:15:00,3936.79,3940.05,3936.79,3939.12
2025-10-28T22:16:00,3939.31,3939.88,3936.22,3938.46
2025-10-28T22:17:00,3938.27,3941.46,3937.38,3940.37
2025-10-28T22:18:00,3940.59,3941.83,3939.43,3940.82
2025-10-28T22:19:00,3940.8,3941.06,3938.38,3939.03
2025-10-28T22:20:00,3939.06,3939.06,3927.63,3933.32
2025-10-28T22:21:00,3933.46,3939.9,3932.64,3937.71
2025-10-28T22:22:00,3937.66,3940.0,3936.86,3939.18
2025-10-28T22:23:00,3939.23,3941.21,3937.95,3939.04
2025-10-28T22:24:00,3939.15,3940.14,3938.08,3939.81
2025-10-28T22:25:00,3939.84,3939.84,3936.76,3937.76
2025-10-28T22:26:00,3937.75,3938.35,3935.54,3936.92
2025-10-28T22:27:00,3936.91,3938.57,3936.1,3938.46
2025-10-28T22:28:00,3938.49,3943.21,3938.49,3943.21
2025-10-28T22:29:00,3943.27,3950.07,3943.27,3946.3
2025-10-28T22:30:00,3946.26,3946.58,3944.33,3945.38
2025-10-28T22:31:00,3945.52,3945.86,3943.69,3944.02
2025-10-28T22:32:00,3944.01,3944.05,3941.94,3942.94
2025-10-28T22:33:00,3943.02,3945.88,3942.52,3944.19
2025-10-28T22:34:00,3944.16,3944.16,3941.18,3941.18
2025-10-28T22:35:00,3941.4,3944.2,3941.32,3944.07
2025-10-28T22:36:00,3944.02,3944.04,3941.15,3941.31
2025-10-28T22:37:00,3941.3,3942.6,3940.33,3940.36
2025-10-28T22:38:00,3940.53,3941.65,3940.15,3940.18
2025-10-28T22:39:00,3940.15,3943.65,3939.36,3943.14
2025-10-28T22:40:00,3943.07,3945.84,3942.86,3944.65
2025-10-28T22:41:00,3944.71,3945.9,3944.61,3945.74
2025-10-28T22:42:00,3945.79,3947.47,3945.54,3946.02
2025-10-28T22:43:00,3946.01,3946.02,3942.32,3942.8
2025-10-28T22:44:00,3942.81,3944.82,3941.99,3943.34
2025-10-28T22:45:00,3943.26,3943.26,3938.02,3938.76
2025-10-28T22:46:00,3938.64,3939.52,3936.6,3937.25
2025-10-28T22:47:00,3937.31,3939.56,3936.92,3937.07
2025-10-28T22:48:00,3937.06,3937.08,3934.33,3936.97
2025-10-28T22:49:00,3936.92,3939.37,3936.77,3939.2
2025-10-28T22:50:00,3939.18,3940.41,3939.12,3939.24
2025-10-28T22:51:00,3939.2,3941.14,3938.02,3938.31
2025-10-28T22:52:00,3938.44,3938.67,3934.98,3934.98
2025-10-28T22:53:00,3934.92,3936.75,3934.92,3935.86
2025-10-28T22:54:00,3935.9,3936.17,3934.28,3935.21
2025-10-28T22:55:00,3935.2,3937.05,3934.84,3935.89
2025-10-28T22:56:00,3935.96,3936.73,3934.72,3935.9
2025-10-28T22:57:00,3935.91,3938.26,3935.71,3936.17
2025-10-28T22:58:00,3936.16,3936.77,3933.9,3935.98
2025-10-28T22:59:00,3936.28,3936.99,3933.91,3934.04
2025-10-28T23:00:00,3934.03,3940.37,3934.0,3938.56
2025-10-28T23:01:00,3938.97,3940.71,3937.94,3938.72
2025-10-28T23:02:00,3938.7,3939.94,3938.11,3938.11
2025-10-28T23:03:00,3938.12,3939.53,3937.75,3939.5
2025-10-28T23:04:00,3939.53,3942.61,3939.31,3942.43
2025-10-28T23:05:00,3942.54,3943.89,3940.84,3942.57
2025-10-28T23:06:00,3942.61,3943.97,3942.48,3943.97
2025-10-28T23:07:00,3944.01,3944.67,3943.29,3943.91
2025-10-28T23:08:00,3943.88,3943.94,3942.81,3943.94
2025-10-28T23:09:00,3943.97,3944.85,3943.84,3944.84
2025-10-28T23:10:00,3944.86,3947.98,3944.78,3946.08
2025-10-28T23:11:00,3946.15,3948.66,3944.63,3947.96
2025-10-28T23:12:00,3947.98,3948.99,3946.95,3947.09
2025-10-28T23:13:00,3947.08,3948.84,3946.68,3948.84
2025-10-28T23:14:00,3948.89,3948.99,3946.79,3947.38
2025-10-28T23:15:00,3947.34,3947.83,3947.28,3947.65
2025-10-28T23:16:00,3947.67,3948.3,3946.88,3947.75
2025-10-28T23:17:00,3947.73,3949.92,3947.68,3949.47
2025-10-28T23:18:00,3949.5,3949.9,3949.25,3949.61
2025-10-28T23:19:00,3949.62,3953.35,3948.68,3953.24
2025-10-28T23:20:00,3953.27,3953.93,3950.42,3950.55
2025-10-28T23:21:00,3950.53,3951.95,3950.52,3951.17
2025-10-28T23:22:00,3951.19,3951.28,3950.36,3950.81
2025-10-28T23:23:00,3950.82,3952.83,3950.32,3952.62
2025-10-28T23:24:00,3952.63,3952.91,3951.78,3952.58
2025-10-28T23:25:00,3952.61,3953.82,3952.48,3952.66
2025-10-28T23:26:00,3952.67,3952.67,3950.55,3951.42
2025-10-28T23:27:00,3951.4,3951.86,3950.73,3950.8
2025-10-28T23:28:00,3950.79,3951.55,3950.59,3950.74
2025-10-28T23:29:00,3950.69,3951.02,3950.69,3950.8
2025-10-28T23:30:00,3950.79,3951.66,3950.35,3951.66
2025-10-28T23:31:00,3951.74,3952.03,3951.26,3951.68
2025-10-28T23:32:00,3951.6,3951.63,3950.02,3950.3
2025-10-28T23:33:00,3950.31,3951.05,3950.31,3950.56
2025-10-28T23:34:00,3950.51,3950.84,3949.54,3949.54
2025-10-28T23:35:00,3949.56,3949.56,3947.92,3947.92
2025-10-28T23:36:00,3947.86,3948.45,3947.17,3948.01
2025-10-28T23:37:00,3947.98,3948.59,3947.77,3948.14
2025-10-28T23:38:00,3948.13,3949.85,3947.92,3949.64
2025-10-28T23:39:00,3949.71,3951.08,3949.43,3949.46
2025-10-28T23:40:00,3949.28,3949.71,3948.0,3948.35
2025-10-28T23:41:00,3948.36,3950.67,3948.34,3949.8
2025-10-28T23:42:00,3949.81,3953.95,3949.55,3953.95
2025-10-28T23:43:00,3954.06,3958.57,3954.01,3958.17
2025-10-28T23:44:00,3958.15,3959.62,3956.0,3959.62
2025-10-28T23:45:00,3959.63,3960.91,3957.09,3958.31
2025-10-28T23:46:00,3958.26,3958.43,3955.34,3955.74
2025-10-28T23:47:00,3955.76,3956.5,3954.92,3955.31
2025-10-28T23:48:00,3955.3,3956.36,3954.98,3956.18
2025-10-28T23:49:00,3956.22,3958.93,3956.07,3957.59
2025-10-28T23:50:00,3957.57,3958.69,3957.25,3958.51
2025-10-28T23:51:00,3958.53,3959.36,3957.3,3958.76
2025-10-28T23:52:00,3958.78,3959.4,3957.96,3958.59
2025-10-28T23:53:00,3958.61,3961.12,3958.61,3960.26
2025-10-28T23:54:00,3960.14,3961.71,3959.55,3960.21
2025-10-28T23:55:00,3960.15,3963.54,3959.95,3963.27
2025-10-28T23:56:00,3963.11,3964.84,3962.19,3964.49
2025-10-28T23:57:00,3964.48,3967.63,3962.23,3965.87
2025-10-28T23:58:00,3965.83,3966.5,3963.92,3965.8
2025-10-28T23:59:00,3965.71,3965.79,3962.77,3964.74
2025-10-29T00:00:00,3964.73,3965.61,3961.22,3964.64
2025-10-29T00:01:00,3964.63,3966.41,3962.51,3965.09
2025-10-29T00:02:00,3965.07,3967.29,3964.65,3966.17
2025-10-29T00:03:00,3966.2,3966.77,3964.76,3966.46
2025-10-29T00:04:00,3966.4,3968.83,3966.0,3968.62
2025-10-29T00:05:00,3968.63,3968.67,3966.2,3966.64
2025-10-29T00:06:00,3966.65,3968.02,3965.09,3965.12
2025-10-29T00:07:00,3965.02,3967.45,3964.93,3966.68
2025-10-29T00:08:00,3966.67,3967.09,3964.29,3965.16
2025-10-29T00:09:00,3965.21,3965.36,3962.08,3962.15
2025-10-29T00:10:00,3962.13,3962.3,3959.24,3959.96
2025-10-29T00:11:00,3960.08,3962.54,3959.96,3962.54
2025-10-29T00:12:00,3962.33,3966.06,3961.94,3965.98
2025-10-29T00:13:00,3966.02,3966.77,3963.3,3963.3
2025-10-29T00:14:00,3963.15,3963.15,3960.9,3961.9
2025-10-29T00:15:00,3962.04,3962.42,3960.79,3960.79
2025-10-29T00:16:00,3960.78,3961.58,3959.94,3959.94
2025-10-29T00:17:00,3959.87,3964.7,3959.59,3963.8
2025-10-29T00:18:00,3963.78,3964.84,3962.94,3964.65
2025-10-29T00:19:00,3964.78,3966.73,3964.78,3966.73
2025-10-29T00:20:00,3966.77,3966.84,3964.44,3965.59
2025-10-29T00:21:00,3965.57,3966.43,3965.57,3966.19
2025-10-29T00:22:00,3966.24,3967.88,3966.19,3967.63
2025-10-29T00:23:00,3967.64,3968.52,3967.6,3968.41
2025-10-29T00:24:00,3968.43,3970.17,3967.28,3969.3
2025-10-29T00:25:00,3969.29,3969.42,3967.54,3967.84
2025-10-29T00:26:00,3967.88,3967.92,3965.16,3965.16
2025-10-29T00:27:00,3965.19,3968.83,3964.63,3968.83
2025-10-29T00:28:00,3968.77,3970.37,3968.63,3970.25
2025-10-29T00:29:00,3970.26,3972.0,3969.36,3970.91
2025-10-29T00:30:00,3970.88,3971.41,3966.79,3969.5
2025-10-29T00:31:00,3969.51,3971.39,3969.5,3971.09
2025-10-29T00:32:00,3971.12,3972.02,3971.05,3971.64
2025-10-29T00:33:00,3971.54,3972.02,3970.87,3970.89
2025-10-29T00:34:00,3970.87,3971.83,3970.76,3971.42
2025-10-29T00:35:00,3971.44,3971.99,3970.92,3971.56
2025-10-29T00:36:00,3971.58,3972.73,3971.28,3971.82
2025-10-29T00:37:00,3971.78,3973.02,3971.65,3972.74
2025-10-29T00:38:00,3972.58,3973.3,3972.4,3972.43
2025-10-29T00:39:00,3972.44,3975.01,3972.38,3974.9
2025-10-29T00:40:00,3974.89,3977.32,3974.85,3976.37
2025-10-29T00:41:00,3976.36,3980.63,3976.36,3980.63
2025-10-29T00:42:00,3980.64,3980.69,3978.39,3979.76
2025-10-29T00:43:00,3979.78,3982.4,3978.65,3981.55
2025-10-29T00:44:00,3981.57,3982.08,3979.93,3981.51
2025-10-29T00:45:00,3981.44,3982.08,3980.75,3980.8
2025-10-29T00:46:00,3980.89,3981.25,3980.16,3980.46
2025-10-29T00:47:00,3980.44,3980.77,3979.71,3980.09
2025-10-29T00:48:00,3980.13,3980.73,3978.43,3980.15
2025-10-29T00:49:00,3980.19,3980.2,3977.06,3978.42
2025-10-29T00:50:00,3978.53,3978.76,3975.84,3976.02
2025-10-29T00:51:00,3976.01,3976.01,3974.26,3974.27
2025-10-29T00:52:00,3974.24,3974.82,3972.43,3973.09
2025-10-29T00:53:00,3973.08,3975.41,3972.82,3975.08
2025-10-29T00:54:00,3975.06,3975.61,3973.75,3975.31
2025-10-29T00:55:00,3975.29,3976.01,3974.79,3975.45
2025-10-29T00:56:00,3975.38,3977.08,3974.83,3977.08
2025-10-29T00:57:00,3977.13,3977.31,3973.91,3974.5
2025-10-29T00:58:00,3974.38,3975.31,3973.65,3974.02
2025-10-29T00:59:00,3973.93,3975.94,3973.85,3975.28
2025-10-29T01:00:00,3975.31,3977.93,3974.87,3975.47
2025-10-29T01:01:00,3975.28,3978.11,3974.22,3975.81
2025-10-29T01:02:00,3975.8,3977.27,3975.15,3977.0
2025-10-29T01:03:00,3977.03,3977.78,3975.37,3977.07
2025-10-29T01:04:00,3977.06,3977.34,3973.96,3974.1
2025-10-29T01:05:00,3974.14,3975.13,3970.74,3970.95
2025-10-29T01:06:00,3970.87,3972.03,3968.8,3969.93
2025-10-29T01:07:00,3969.92,3970.98,3969.05,3970.77
2025-10-29T01:08:00,3970.76,3974.19,3970.68,3973.27
2025-10-29T01:09:00,3973.25,3978.77,3972.53,3977.84
2025-10-29T01:10:00,3977.86,3979.44,3975.88,3979.05
2025-10-29T01:11:00,3979.08,3979.37,3976.64,3977.3
2025-10-29T01:12:00,3977.32,3979.24,3976.55,3978.96
2025-10-29T01:13:00,3978.95,3979.91,3978.11,3978.54
2025-10-29T01:14:00,3978.49,3978.82,3976.68,3977.04
2025-10-29T01:15:00,3977.09,3978.19,3973.07,3974.06
2025-10-29T01:16:00,3974.05,3975.54,3973.95,3975.48
2025-10-29T01:17:00,3975.59,3976.18,3973.98,3975.91
2025-10-29T01:18:00,3975.88,3978.02,3975.24,3977.55
2025-10-29T01:19:00,3977.46,3977.49,3975.09,3976.05
2025-10-29T01:20:00,3975.93,3977.33,3975.8,3977.19
2025-10-29T01:21:00,3977.2,3978.71,3975.24,3976.64
2025-10-29T01:22:00,3976.63,3979.2,3976.55,3978.93
2025-10-29T01:23:00,3978.92,3979.12,3976.8,3978.81
2025-10-29T01:24:00,3978.71,3978.89,3977.12,3977.32
2025-10-29T01:25:00,3977.27,3977.79,3976.01,3976.46
2025-10-29T01:26:00,3976.47,3976.64,3974.71,3974.93
2025-10-29T01:27:00,3974.86,3975.92,3974.42,3975.61
2025-10-29T01:28:00,3975.63,3975.7,3972.54,3972.58
2025-10-29T01:29:00,3972.69,3973.97,3972.3,3973.05
2025-10-29T01:30:00,3973.04,3974.46,3970.22,3970.25
2025-10-29T01:31:00,3970.2,3973.55,3970.01,3971.61
2025-10-29T01:32:00,3971.58,3973.18,3970.37,3972.67
2025-10-29T01:33:00,3972.68,3972.68,3969.3,3969.79
2025-10-29T01:34:00,3969.78,3970.78,3968.79,3970.23
2025-10-29T01:35:00,3970.18,3973.84,3969.29,3973.36
2025-10-29T01:36:00,3973.4,3973.47,3969.98,3970.61
2025-10-29T01:37:00,3970.71,3973.02,3970.71,3972.3
2025-10-29T01:38:00,3972.37,3972.9,3971.52,3971.8
2025-10-29T01:39:00,3971.86,3972.04,3969.45,3969.45
2025-10-29T01:40:00,3969.44,3969.75,3966.05,3966.26
2025-10-29T01:41:00,3966.27,3969.84,3966.06,3969.12
2025-10-29T01:42:00,3969.13,3969.93,3967.31,3968.44
2025-10-29T01:43:00,3968.4,3969.44,3967.41,3968.23
2025-10-29T01:44:00,3968.22,3968.28,3966.14,3967.45
2025-10-29T01:45:00,3967.33,3972.89,3967.01,3972.59
2025-10-29T01:46:00,3972.57,3975.33,3972.26,3974.94
2025-10-29T01:47:00,3974.93,3977.0,3974.58,3976.19
2025-10-29T01:48:00,3976.18,3976.18,3973.95,3974.15
2025-10-29T01:49:00,3974.14,3974.14,3971.76,3972.15
2025-10-29T01:50:00,3972.07,3974.68,3971.51,3972.88
2025-10-29T01:51:00,3972.86,3974.65,3972.65,3974.44
2025-10-29T01:52:00,3974.56,3975.4,3973.8,3974.43
2025-10-29T01:53:00,3974.44,3975.05,3973.34,3974.77
2025-10-29T01:54:00,3974.87,3975.93,3974.7,3975.57
2025-10-29T01:55:00,3975.51,3976.81,3974.8,3975.33
2025-10-29T01:56:00,3975.34,3975.36,3973.37,3973.42
2025-10-29T01:57:00,3973.4,3973.97,3971.63,3973.31
2025-10-29T01:58:00,3973.22,3974.63,3973.12,3974.29
2025-10-29T01:59:00,3974.28,3974.5,3973.64,3973.64
2025-10-29T02:00:00,3973.6,3974.39,3972.51,3973.93
2025-10-29T02:01:00,3973.92,3973.93,3969.78,3970.16
2025-10-29T02:02:00,3970.1,3971.49,3969.66,3971.18
2025-10-29T02:03:00,3971.24,3971.97,3970.45,3970.53
2025-10-29T02:04:00,3970.52,3970.75,3969.16,3969.87
2025-10-29T02:05:00,3969.86,3971.35,3969.8,3970.27
2025-10-29T02:06:00,3970.3,3971.82,3970.12,3970.12
2025-10-29T02:07:00,3970.15,3971.5,3969.37,3970.86
2025-10-29T02:08:00,3970.89,3972.76,3970.78,3972.61
2025-10-29T02:09:00,3972.57,3973.26,3970.8,3971.55
2025-10-29T02:10:00,3971.65,3971.94,3966.29,3967.42
2025-10-29T02:11:00,3967.5,3968.51,3966.64,3967.68
2025-10-29T02:12:00,3967.74,3967.81,3965.25,3966.57
2025-10-29T02:13:00,3966.52,3967.79,3966.37,3967.24
2025-10-29T02:14:00,3967.23,3967.66,3966.38,3966.44
2025-10-29T02:15:00,3966.49,3967.66,3964.84,3966.45
2025-10-29T02:16:00,3966.44,3969.08,3965.67,3969.02
2025-10-29T02:17:00,3969.0,3969.61,3968.33,3969.14
2025-10-29T02:18:00,3969.2,3969.96,3967.32,3967.53
2025-10-29T02:19:00,3967.5,3968.94,3966.82,3968.37
2025-10-29T02:20:00,3968.36,3968.4,3964.71,3965.36
2025-10-29T02:21:00,3965.37,3965.97,3964.16,3965.04
2025-10-29T02:22:00,3964.98,3965.05,3961.97,3964.13
2025-10-29T02:23:00,3964.12,3966.68,3963.91,3964.89
2025-10-29T02:24:00,3964.9,3966.36,3964.67,3965.65
2025-10-29T02:25:00,3965.68,3965.78,3964.76,3965.51
2025-10-29T02:26:00,3965.5,3965.76,3964.0,3964.74
2025-10-29T02:27:00,3964.79,3965.53,3964.09,3964.52
2025-10-29T02:28:00,3964.54,3965.16,3964.2,3964.9
2025-10-29T02:29:00,3964.89,3965.01,3963.0,3963.34
2025-10-29T02:30:00,3963.36,3964.66,3961.91,3962.96
2025-10-29T02:31:00,3963.03,3963.19,3959.3,3959.99
2025-10-29T02:32:00,3960.01,3961.1,3954.58,3957.13
2025-10-29T02:33:00,3957.16,3957.94,3954.96,3955.43
2025-10-29T02:34:00,3955.46,3955.76,3951.99,3955.76
2025-10-29T02:35:00,3955.78,3955.91,3946.99,3948.04
2025-10-29T02:36:00,3948.03,3950.16,3944.18,3948.02
2025-10-29T02:37:00,3947.95,3950.32,3947.8,3950.0
2025-10-29T02:38:00,3950.09,3953.53,3950.09,3953.32
2025-10-29T02:39:00,3953.3,3953.49,3951.14,3952.78
2025-10-29T02:40:00,3952.8,3952.89,3948.41,3951.2
2025-10-29T02:41:00,3951.17,3953.67,3950.83,3953.03
2025-10-29T02:42:00,3953.0,3955.15,3951.55,3955.15
2025-10-29T02:43:00,3955.16,3955.99,3954.04,3954.31
2025-10-29T02:44:00,3954.34,3954.97,3953.21,3954.11
2025-10-29T02:45:00,3954.12,3955.28,3953.44,3954.4
2025-10-29T02:46:00,3954.38,3954.67,3952.66,3952.78
2025-10-29T02:47:00,3952.9,3953.85,3951.41,3953.39
2025-10-29T02:48:00,3953.4,3956.16,3952.73,3956.0
2025-10-29T02:49:00,3956.05,3959.14,3955.99,3959.14
2025-10-29T02:50:00,3959.07,3960.17,3958.22,3959.17
2025-10-29T02:51:00,3959.11,3959.24,3956.62,3957.21
2025-10-29T02:52:00,3957.26,3958.79,3957.02,3957.38
2025-10-29T02:53:00,3957.37,3957.75,3955.93,3957.26
2025-10-29T02:54:00,3957.22,3957.68,3956.76,3957.28
2025-10-29T02:55:00,3957.3,3958.25,3956.77,3958.17
2025-10-29T02:56:00,3958.12,3958.81,3957.28,3957.54
2025-10-29T02:57:00,3957.51,3958.63,3957.23,3958.57
2025-10-29T02:58:00,3958.65,3959.42,3958.54,3958.55
2025-10-29T02:59:00,3958.57,3961.42,3958.51,3961.09
2025-10-29T03:00:00,3961.14,3963.4,3960.98,3962.99
2025-10-29T03:01:00,3963.04,3963.51,3962.63,3962.94
2025-10-29T03:02:00,3962.95,3962.95,3960.87,3962.34
2025-10-29T03:03:00,3962.36,3962.48,3960.24,3960.45
2025-10-29T03:04:00,3960.43,3962.48,3960.43,3962.08
2025-10-29T03:05:00,3962.13,3963.98,3961.94,3963.37
2025-10-29T03:06:00,3963.42,3963.62,3961.81,3962.86
2025-10-29T03:07:00,3962.84,3963.86,3962.23,3962.34
2025-10-29T03:08:00,3962.36,3963.09,3962.16,3963.02
2025-10-29T03:09:00,3963.07,3963.07,3959.92,3960.29
2025-10-29T03:10:00,3960.31,3961.2,3959.41,3960.89
2025-10-29T03:11:00,3960.91,3961.98,3960.17,3960.3
2025-10-29T03:12:00,3960.33,3960.73,3958.7,3960.12
2025-10-29T03:13:00,3960.13,3960.13,3958.84,3959.42
2025-10-29T03:14:00,3959.43,3959.56,3958.68,3958.97
2025-10-29T03:15:00,3958.99,3960.63,3958.32,3960.63
2025-10-29T03:16:00,3960.62,3961.23,3958.74,3960.02
2025-10-29T03:17:00,3960.08,3961.04,3959.24,3959.88
2025-10-29T03:18:00,3959.93,3963.05,3959.89,3962.38
2025-10-29T03:19:00,3962.35,3964.79,3962.31,3962.95
2025-10-29T03:20:00,3962.89,3963.8,3960.84,3961.12
2025-10-29T03:21:00,3961.14,3963.37,3961.05,3963.37
2025-10-29T03:22:00,3963.43,3965.77,3963.13,3964.9
2025-10-29T03:23:00,3964.93,3968.41,3964.9,3968.16
