timestamp,ask,ask_size,bid,bid_size
1768465013894,60.086,21000.0,60.046,21000.0
1768465014936,60.082,21000.0,60.052,21000.0
1768465016858,60.075,21000.0,60.045,21000.0
1768465016964,60.086,21000.0,60.046,21000.0
1768465017635,60.085,21000.0,60.055,21000.0
1768465017753,60.096,21000.0,60.056,21000.0
1768465017891,60.095,21000.0,60.065,21000.0
1768465018060,60.093,21000.0,60.063,21000.0
1768465018169,60.083,21000.0,60.053,21000.0
1768465019162,60.085,21000.0,60.055,21000.0
1768465020764,60.095,21000.0,60.065,21000.0
1768465020926,60.106,21000.0,60.066,21000.0
1768465021252,60.105,21000.0,60.075,21000.0
1768465022046,60.113,21000.0,60.083,21000.0
1768465022375,60.116,21000.0,60.076,21000.0
1768465022752,60.115,21000.0,60.085,21000.0
1768465023481,60.119,21000.0,60.089,21000.0
1768465025046,60.115,21000.0,60.085,21000.0
1768465027447,60.105,21000.0,60.075,21000.0
1768465028177,60.106,21000.0,60.066,21000.0
1768465028803,60.107,21000.0,60.067,21000.0
1768465030948,60.106,21000.0,60.076,21000.0
1768465031364,60.107,21000.0,60.067,21000.0
1768465031747,60.106,21000.0,60.076,21000.0
1768465031861,60.107,21000.0,60.067,21000.0
1768465032101,60.106,21000.0,60.076,21000.0
1768465032390,60.117,21000.0,60.077,21000.0
1768465032506,60.116,21000.0,60.086,21000.0
1768465033543,60.11,21000.0,60.08,21000.0
1768465034248,60.103,21000.0,60.073,21000.0
1768465034569,60.106,21000.0,60.076,21000.0
1768465034761,60.096,21000.0,60.066,21000.0
1768465034865,60.101,21000.0,60.071,21000.0
1768465035808,60.106,21000.0,60.076,21000.0
1768465036519,60.107,21000.0,60.067,21000.0
1768465036784,60.103,21000.0,60.063,21000.0
1768465037005,60.1,21000.0,60.07,21000.0
1768465037313,60.105,21000.0,60.075,21000.0
1768465038257,60.109,21000.0,60.069,21000.0
1768465038640,60.1,21000.0,60.07,21000.0
1768465039795,60.099,21000.0,60.069,21000.0
1768465039947,60.099,21000.0,60.059,21000.0
1768465040091,60.104,21000.0,60.064,21000.0
1768465040192,60.09,21000.0,60.06,21000.0
1768465040602,60.104,21000.0,60.064,21000.0
1768465041052,60.099,21000.0,60.069,21000.0
1768465041196,60.089,21000.0,60.059,21000.0
1768465041743,60.09,21000.0,60.06,21000.0
1768465042217,60.1,21000.0,60.07,21000.0
1768465042336,60.105,21000.0,60.075,21000.0
1768465045097,60.111,21000.0,60.071,21000.0
1768465045397,60.119,21000.0,60.089,21000.0
1768465047914,60.11,21000.0,60.08,21000.0
1768465049711,60.115,21000.0,60.085,21000.0
1768465050121,60.11,21000.0,60.08,21000.0
1768465050278,60.122,21000.0,60.082,21000.0
1768465050501,60.114,21000.0,60.074,21000.0
1768465050736,60.115,21000.0,60.085,21000.0
1768465051084,60.119,21000.0,60.089,21000.0
1768465051938,60.115,21000.0,60.085,21000.0
1768465052153,60.119,21000.0,60.089,21000.0
1768465052277,60.115,21000.0,60.085,21000.0
1768465053117,60.119,21000.0,60.089,21000.0
1768465053266,60.114,21000.0,60.074,21000.0
1768465053378,60.11,21000.0,60.08,21000.0
1768465053528,60.114,21000.0,60.074,21000.0
1768465053651,60.11,21000.0,60.08,21000.0
1768465054592,60.128,21000.0,60.088,21000.0
1768465055369,60.121,21000.0,60.091,21000.0
1768465055586,60.117,21000.0,60.087,21000.0
1768465056756,60.125,21000.0,60.095,21000.0
1768465057472,60.117,21000.0,60.087,21000.0
1768465057711,60.123,21000.0,60.083,21000.0
1768465057835,60.114,21000.0,60.074,21000.0
1768465057938,60.125,21000.0,60.095,21000.0
1768465058055,60.118,21000.0,60.078,21000.0
1768465058852,60.115,21000.0,60.085,21000.0
1768465059164,60.118,21000.0,60.078,21000.0
1768465059689,60.115,21000.0,60.085,21000.0
1768465059807,60.108,21000.0,60.068,21000.0
1768465060256,60.105,21000.0,60.065,21000.0
1768465060666,60.104,21000.0,60.074,21000.0
1768465060831,60.109,21000.0,60.069,21000.0
1768465061850,60.102,21000.0,60.072,21000.0
1768465068661,60.107,21000.0,60.077,21000.0
1768465068828,60.102,21000.0,60.072,21000.0
1768465069338,60.095,21000.0,60.055,21000.0
1768465069711,60.098,21000.0,60.068,21000.0
1768465069930,60.099,21000.0,60.059,21000.0
1768465070372,60.098,21000.0,60.058,21000.0
1768465071445,60.101,21000.0,60.071,21000.0
1768465075086,60.111,21000.0,60.081,21000.0
1768465075290,60.108,21000.0,60.068,21000.0
1768465076379,60.112,21000.0,60.072,21000.0
1768465076534,60.113,21000.0,60.073,21000.0
1768465077756,60.118,21000.0,60.078,21000.0
1768465078433,60.116,21000.0,60.086,21000.0
1768465078713,60.121,21000.0,60.091,21000.0
1768465079250,60.117,21000.0,60.087,21000.0
1768465079496,60.111,21000.0,60.081,21000.0
1768465080074,60.113,21000.0,60.073,21000.0
1768465081883,60.111,21000.0,60.081,21000.0
1768465082063,60.103,21000.0,60.063,21000.0
1768465082701,60.103,21000.0,60.073,21000.0
1768465083055,60.103,21000.0,60.063,21000.0
1768465084210,60.102,21000.0,60.062,21000.0
1768465084322,60.112,21000.0,60.072,21000.0
1768465084596,60.116,21000.0,60.076,21000.0
1768465084944,60.119,21000.0,60.089,21000.0
1768465086751,60.119,21000.0,60.079,21000.0
1768465087710,60.115,21000.0,60.085,21000.0
1768465087842,60.119,21000.0,60.089,21000.0
1768465090275,60.118,21000.0,60.088,21000.0
1768465093660,60.12,21000.0,60.09,21000.0
1768465094385,60.119,21000.0,60.079,21000.0
1768465095263,60.118,21000.0,60.088,21000.0
1768465096081,60.119,21000.0,60.089,21000.0
1768465097261,60.118,21000.0,60.088,21000.0
1768465097581,60.119,21000.0,60.089,21000.0
1768465099029,60.12,21000.0,60.09,21000.0
1768465101017,60.126,21000.0,60.096,21000.0
1768465101310,60.122,21000.0,60.082,21000.0
1768465101423,60.126,21000.0,60.096,21000.0
1768465103128,60.13,21000.0,60.1,21000.0
1768465104080,60.122,21000.0,60.092,21000.0
1768465104774,60.126,21000.0,60.086,21000.0
1768465105178,60.12,21000.0,60.09,21000.0
1768465105285,60.116,21000.0,60.086,21000.0
1768465105541,60.112,21000.0,60.072,21000.0
1768465107703,60.11,21000.0,60.08,21000.0
1768465107943,60.112,21000.0,60.072,21000.0
1768465109040,60.116,21000.0,60.076,21000.0
1768465109314,60.11,21000.0,60.08,21000.0
1768465109567,60.112,21000.0,60.072,21000.0
1768465109843,60.11,21000.0,60.08,21000.0
1768465110189,60.113,21000.0,60.073,21000.0
1768465110249,60.13,21000.0,60.1,21000.0
1768465113258,60.132,21000.0,60.102,21000.0
1768465113516,60.13,21000.0,60.1,21000.0
1768465113777,60.132,21000.0,60.092,21000.0
1768465113982,60.13,21000.0,60.1,21000.0
1768465115404,60.132,21000.0,60.092,21000.0
1768465116031,60.13,21000.0,60.1,21000.0
1768465116708,60.132,21000.0,60.092,21000.0
1768465116963,60.131,21000.0,60.091,21000.0
1768465117976,60.121,21000.0,60.091,21000.0
1768465118105,60.13,21000.0,60.1,21000.0
1768465118292,60.131,21000.0,60.091,21000.0
1768465120302,60.13,21000.0,60.1,21000.0
1768465120428,60.125,21000.0,60.095,21000.0
1768465120837,60.131,21000.0,60.091,21000.0
1768465123970,60.13,21000.0,60.1,21000.0
1768465124179,60.131,21000.0,60.091,21000.0
1768465127597,60.125,21000.0,60.095,21000.0
1768465128643,60.13,21000.0,60.1,21000.0
1768465130306,60.131,21000.0,60.091,21000.0
1768465131005,60.13,21000.0,60.1,21000.0
1768465134562,60.131,21000.0,60.091,21000.0
1768465134976,60.13,21000.0,60.1,21000.0
1768465135446,60.121,21000.0,60.091,21000.0
1768465136126,60.12,21000.0,60.09,21000.0
1768465136781,60.111,21000.0,60.081,21000.0
1768465137072,60.115,21000.0,60.085,21000.0
1768465137371,60.111,21000.0,60.081,21000.0
1768465137496,60.113,21000.0,60.073,21000.0
1768465137688,60.121,21000.0,60.091,21000.0
1768465137851,60.116,21000.0,60.086,21000.0
1768465138193,60.116,21000.0,60.076,21000.0
1768465138375,60.112,21000.0,60.072,21000.0
1768465138545,60.111,21000.0,60.071,21000.0
1768465140007,60.115,21000.0,60.085,21000.0
1768465140708,60.11,21000.0,60.08,21000.0
1768465143639,60.111,21000.0,60.071,21000.0
1768465144235,60.113,21000.0,60.073,21000.0
1768465144445,60.112,21000.0,60.082,21000.0
1768465144798,60.11,21000.0,60.08,21000.0
1768465145956,60.102,21000.0,60.062,21000.0
1768465146060,60.1,21000.0,60.06,21000.0
1768465146164,60.106,21000.0,60.076,21000.0
1768465146335,60.102,21000.0,60.072,21000.0
1768465146595,60.1,21000.0,60.07,21000.0
1768465147403,60.095,21000.0,60.065,21000.0
1768465147932,60.097,21000.0,60.067,21000.0
1768465148204,60.101,21000.0,60.071,21000.0
1768465149417,60.093,21000.0,60.063,21000.0
1768465150554,60.087,21000.0,60.057,21000.0
1768465150781,60.091,21000.0,60.061,21000.0
1768465151145,60.087,21000.0,60.057,21000.0
1768465151535,60.083,21000.0,60.043,21000.0
1768465151733,60.087,21000.0,60.057,21000.0
1768465151991,60.083,21000.0,60.053,21000.0
1768465152257,60.087,21000.0,60.057,21000.0
1768465152450,60.087,21000.0,60.047,21000.0
1768465153934,60.093,21000.0,60.053,21000.0
1768465155076,60.103,21000.0,60.073,21000.0
1768465155335,60.106,21000.0,60.066,21000.0
1768465155702,60.105,21000.0,60.075,21000.0
1768465155818,60.113,21000.0,60.083,21000.0
1768465158165,60.12,21000.0,60.08,21000.0
1768465158298,60.118,21000.0,60.088,21000.0
1768465158519,60.116,21000.0,60.076,21000.0
1768465158678,60.115,21000.0,60.085,21000.0
1768465158788,60.119,21000.0,60.089,21000.0
1768465159773,60.126,21000.0,60.086,21000.0
1768465160599,60.125,21000.0,60.095,21000.0
1768465161047,60.126,21000.0,60.086,21000.0
1768465161184,60.123,21000.0,60.093,21000.0
1768465161982,60.13,21000.0,60.09,21000.0
1768465162485,60.129,21000.0,60.099,21000.0
1768465162981,60.133,21000.0,60.103,21000.0
1768465163333,60.129,21000.0,60.099,21000.0
1768465163518,60.127,21000.0,60.097,21000.0
1768465166278,60.131,21000.0,60.091,21000.0
1768465167122,60.127,21000.0,60.097,21000.0
