timestamp,ask,ask_size,bid,bid_size
1768465013227,25561.4,250.0,25559.6,250.0
1768465013537,25561.5,250.0,25559.7,250.0
1768465013848,25561.2,250.0,25559.4,250.0
1768465014154,25560.8,250.0,25559.0,250.0
1768465014466,25560.7,250.0,25558.9,250.0
1768465014776,25560.8,250.0,25559.0,250.0
1768465015089,25559.8,250.0,25558.0,250.0
1768465015398,25559.7,250.0,25557.9,250.0
1768465015796,25559.8,250.0,25558.0,250.0
1768465016184,25559.7,250.0,25557.9,250.0
1768465016870,25559.8,250.0,25558.0,250.0
1768465017176,25559.7,250.0,25557.9,250.0
1768465017362,25559.6,250.0,25557.8,250.0
1768465017488,25559.5,250.0,25557.7,250.0
1768465017925,25559.6,250.0,25557.8,250.0
1768465018347,25559.7,250.0,25557.9,250.0
1768465018545,25559.6,250.0,25557.8,250.0
1768465018730,25559.5,250.0,25557.7,250.0
1768465018860,25559.6,250.0,25557.8,250.0
1768465020095,25560.5,250.0,25558.7,250.0
1768465020403,25560.6,250.0,25558.8,250.0
1768465020715,25560.8,250.0,25559.0,250.0
1768465020821,25560.7,250.0,25558.9,250.0
1768465020982,25560.8,250.0,25559.0,250.0
1768465021091,25561.1,250.0,25559.3,250.0
1768465021380,25560.4,250.0,25558.6,250.0
1768465021687,25560.9,250.0,25559.1,250.0
1768465021893,25561.3,250.0,25559.5,250.0
1768465021998,25561.1,250.0,25559.3,250.0
1768465022481,25560.9,250.0,25559.1,250.0
1768465022791,25561.7,250.0,25559.9,250.0
1768465022926,25561.5,250.0,25559.7,250.0
1768465023103,25562.2,250.0,25560.4,250.0
1768465023720,25561.8,250.0,25560.0,250.0
1768465024030,25561.7,250.0,25559.9,250.0
1768465024963,25561.6,250.0,25559.8,250.0
1768465025271,25561.0,250.0,25559.2,250.0
1768465025613,25560.6,250.0,25558.8,250.0
1768465025896,25560.7,250.0,25558.9,250.0
1768465026198,25560.2,250.0,25558.4,250.0
1768465026511,25560.7,250.0,25558.9,250.0
1768465026819,25560.8,250.0,25559.0,250.0
1768465027131,25560.6,250.0,25558.8,250.0
1768465027443,25560.2,250.0,25558.4,250.0
1768465027575,25560.1,250.0,25558.3,250.0
1768465028063,25559.3,250.0,25557.5,250.0
1768465028370,25557.8,250.0,25556.0,250.0
1768465028526,25558.1,250.0,25556.3,250.0
1768465028681,25557.0,250.0,25555.2,250.0
1768465028797,25556.8,250.0,25555.0,250.0
1768465028903,25556.6,250.0,25554.8,250.0
1768465029137,25556.4,250.0,25554.6,250.0
1768465029292,25556.5,250.0,25554.7,250.0
1768465029486,25557.2,250.0,25555.4,250.0
1768465029607,25557.0,250.0,25555.2,250.0
1768465029924,25557.1,250.0,25555.3,250.0
1768465030233,25557.5,250.0,25555.7,250.0
1768465030542,25557.1,250.0,25555.3,250.0
1768465030851,25557.0,250.0,25555.2,250.0
1768465031161,25557.6,250.0,25555.8,250.0
1768465031347,25557.9,250.0,25556.1,250.0
1768465031471,25557.3,250.0,25555.5,250.0
1768465031782,25557.8,250.0,25556.0,250.0
1768465032092,25557.2,250.0,25555.4,250.0
1768465032401,25557.6,250.0,25555.8,250.0
1768465032719,25557.4,250.0,25555.6,250.0
1768465033023,25556.9,250.0,25555.1,250.0
1768465033330,25557.3,250.0,25555.5,250.0
1768465033641,25557.6,250.0,25555.8,250.0
