timestamp,ask,ask_size,bid,bid_size
1768465095314,6936.9,20.0,6936.4,20.0
1768465095714,6937.0,20.0,6936.5,20.0
1768465097176,6937.3,20.0,6936.8,20.0
1768465097574,6937.5,20.0,6937.0,20.0
1768465098484,6937.4,20.0,6936.9,20.0
1768465098882,6937.3,20.0,6936.8,20.0
1768465102136,6937.2,20.0,6936.7,20.0
1768465102536,6937.0,20.0,6936.5,20.0
1768465102937,6937.2,20.0,6936.7,20.0
1768465103337,6937.0,20.0,6936.5,20.0
1768465109134,6937.5,20.0,6937.0,20.0
1768465110614,6937.3,20.0,6936.8,20.0
1768465112298,6937.4,20.0,6936.9,20.0
1768465112698,6937.3,20.0,6936.8,20.0
1768465113097,6937.4,20.0,6936.9,20.0
1768465113498,6937.3,20.0,6936.8,20.0
1768465113719,6937.4,20.0,6936.9,20.0
1768465116224,6937.2,20.0,6936.7,20.0
1768465117717,6937.3,20.0,6936.8,20.0
1768465118498,6937.2,20.0,6936.7,20.0
1768465121100,6937.3,20.0,6936.8,20.0
1768465123838,6937.1,20.0,6936.6,20.0
1768465124471,6937.0,20.0,6936.5,20.0
1768465127115,6937.1,20.0,6936.6,20.0
1768465128438,6936.9,20.0,6936.4,20.0
1768465128935,6937.0,20.0,6936.5,20.0
1768465129333,6936.9,20.0,6936.4,20.0
1768465130423,6936.8,20.0,6936.3,20.0
1768465132832,6936.9,20.0,6936.4,20.0
1768465133234,6936.8,20.0,6936.3,20.0
1768465138984,6937.0,20.0,6936.5,20.0
1768465142306,6936.9,20.0,6936.4,20.0
1768465142704,6937.0,20.0,6936.5,20.0
1768465144040,6937.3,20.0,6936.8,20.0
1768465146842,6937.1,20.0,6936.6,20.0
1768465148694,6937.0,20.0,6936.5,20.0
1768465152255,6937.2,20.0,6936.7,20.0
1768465152654,6937.0,20.0,6936.5,20.0
1768465155818,6936.8,20.0,6936.3,20.0
1768465158584,6936.5,20.0,6936.0,20.0
1768465160268,6936.8,20.0,6936.3,20.0
1768465160665,6936.5,20.0,6936.0,20.0
1768465161068,6936.3,20.0,6935.8,20.0
1768465161475,6936.4,20.0,6935.9,20.0
1768465161876,6936.3,20.0,6935.8,20.0
1768465165467,6936.2,20.0,6935.7,20.0
1768465165866,6936.3,20.0,6935.8,20.0
1768465167520,6936.2,20.0,6935.7,20.0
1768465168084,6936.3,20.0,6935.8,20.0
1768465171287,6936.0,20.0,6935.5,20.0
1768465172712,6936.1,20.0,6935.6,20.0
1768465173931,6936.2,20.0,6935.7,20.0
1768465175165,6936.1,20.0,6935.6,20.0
1768465175967,6936.2,20.0,6935.7,20.0
1768465176368,6936.3,20.0,6935.8,20.0
1768465176821,6936.4,20.0,6935.9,20.0
1768465177222,6936.3,20.0,6935.8,20.0
1768465178023,6936.1,20.0,6935.6,20.0
1768465178431,6935.9,20.0,6935.4,20.0
1768465179232,6935.8,20.0,6935.3,20.0
1768465179632,6936.1,20.0,6935.6,20.0
1768465180431,6935.9,20.0,6935.4,20.0
1768465181231,6936.0,20.0,6935.5,20.0
1768465181631,6936.2,20.0,6935.7,20.0
1768465182032,6936.0,20.0,6935.5,20.0
1768465182452,6936.2,20.0,6935.7,20.0
1768465182851,6936.3,20.0,6935.8,20.0
1768465185112,6936.5,20.0,6936.0,20.0
1768465191004,6936.3,20.0,6935.8,20.0
1768465192462,6936.0,20.0,6935.5,20.0
1768465193263,6935.8,20.0,6935.3,20.0
1768465194065,6936.0,20.0,6935.5,20.0
1768465194964,6936.5,20.0,6936.0,20.0
1768465196163,6936.6,20.0,6936.1,20.0
1768465196565,6936.5,20.0,6936.0,20.0
1768465196964,6936.6,20.0,6936.1,20.0
1768465197847,6936.7,20.0,6936.2,20.0
1768465198161,6936.8,20.0,6936.3,20.0
1768465199946,6936.7,20.0,6936.2,20.0
1768465200346,6936.8,20.0,6936.3,20.0
1768465203084,6936.5,20.0,6936.0,20.0
1768465204374,6936.7,20.0,6936.2,20.0
1768465204776,6937.3,20.0,6936.8,20.0
1768465207197,6937.1,20.0,6936.6,20.0
1768465207997,6937.3,20.0,6936.8,20.0
1768465208397,6937.0,20.0,6936.5,20.0
1768465210269,6936.9,20.0,6936.4,20.0
1768465210669,6937.0,20.0,6936.5,20.0
1768465211467,6937.1,20.0,6936.6,20.0
1768465211934,6937.2,20.0,6936.7,20.0
1768465212738,6937.5,20.0,6937.0,20.0
1768465213136,6937.8,20.0,6937.3,20.0
1768465213536,6937.6,20.0,6937.1,20.0
1768465215455,6937.5,20.0,6937.0,20.0
1768465216652,6937.3,20.0,6936.8,20.0
1768465217087,6937.5,20.0,6937.0,20.0
1768465218596,6937.6,20.0,6937.1,20.0
1768465221732,6937.7,20.0,6937.2,20.0
1768465222132,6937.6,20.0,6937.1,20.0
1768465224745,6937.4,20.0,6936.9,20.0
1768465225143,6937.3,20.0,6936.8,20.0
1768465226861,6937.1,20.0,6936.6,20.0
1768465228053,6937.2,20.0,6936.7,20.0
1768465229252,6937.1,20.0,6936.6,20.0
1768465229651,6937.2,20.0,6936.7,20.0
1768465230053,6937.4,20.0,6936.9,20.0
1768465230453,6937.6,20.0,6937.1,20.0
1768465231254,6937.9,20.0,6937.4,20.0
1768465232937,6938.0,20.0,6937.5,20.0
1768465233684,6937.9,20.0,6937.4,20.0
1768465234084,6938.0,20.0,6937.5,20.0
1768465234884,6938.1,20.0,6937.6,20.0
1768465237697,6938.2,20.0,6937.7,20.0
1768465240060,6938.1,20.0,6937.6,20.0
1768465240490,6937.9,20.0,6937.4,20.0
1768465241067,6937.8,20.0,6937.3,20.0
1768465241461,6937.9,20.0,6937.4,20.0
1768465242262,6937.8,20.0,6937.3,20.0
1768465242661,6937.9,20.0,6937.4,20.0
1768465243062,6938.1,20.0,6937.6,20.0
1768465243897,6938.0,20.0,6937.5,20.0
1768465244300,6937.9,20.0,6937.4,20.0
1768465245935,6938.1,20.0,6937.6,20.0
1768465246321,6937.9,20.0,6937.4,20.0
1768465247165,6938.0,20.0,6937.5,20.0
1768465247968,6937.9,20.0,6937.4,20.0
1768465250830,6937.7,20.0,6937.2,20.0
1768465251230,6937.9,20.0,6937.4,20.0
1768465252029,6937.6,20.0,6937.1,20.0
1768465252428,6937.9,20.0,6937.4,20.0
1768465255325,6937.8,20.0,6937.3,20.0
1768465258443,6937.9,20.0,6937.4,20.0
1768465258785,6938.1,20.0,6937.6,20.0
1768465260722,6938.0,20.0,6937.5,20.0
1768465261123,6938.1,20.0,6937.6,20.0
1768465262520,6938.4,20.0,6937.9,20.0
1768465264453,6938.5,20.0,6938.0,20.0
1768465264851,6938.6,20.0,6938.1,20.0
1768465266163,6938.5,20.0,6938.0,20.0
1768465266745,6938.6,20.0,6938.1,20.0
1768465267147,6938.5,20.0,6938.0,20.0
1768465267866,6938.6,20.0,6938.1,20.0
1768465269564,6938.8,20.0,6938.3,20.0
1768465272054,6939.0,20.0,6938.5,20.0
1768465272453,6938.8,20.0,6938.3,20.0
1768465272948,6939.0,20.0,6938.5,20.0
1768465273349,6938.8,20.0,6938.3,20.0
1768465273749,6939.0,20.0,6938.5,20.0
1768465274558,6938.8,20.0,6938.3,20.0
1768465275570,6939.0,20.0,6938.5,20.0
1768465275969,6938.8,20.0,6938.3,20.0
1768465276634,6938.7,20.0,6938.2,20.0
1768465277035,6938.6,20.0,6938.1,20.0
1768465279215,6938.7,20.0,6938.2,20.0
1768465279614,6938.6,20.0,6938.1,20.0
1768465281139,6938.3,20.0,6937.8,20.0
1768465281542,6938.4,20.0,6937.9,20.0
1768465281939,6938.5,20.0,6938.0,20.0
1768465282738,6938.3,20.0,6937.8,20.0
1768465283997,6938.0,20.0,6937.5,20.0
1768465284396,6937.8,20.0,6937.3,20.0
1768465284798,6938.0,20.0,6937.5,20.0
1768465285229,6938.1,20.0,6937.6,20.0
1768465285826,6937.9,20.0,6937.4,20.0
1768465286622,6938.1,20.0,6937.6,20.0
1768465287021,6937.8,20.0,6937.3,20.0
1768465287766,6937.7,20.0,6937.2,20.0
1768465288572,6937.8,20.0,6937.3,20.0
1768465289557,6938.0,20.0,6937.5,20.0
1768465289958,6937.8,20.0,6937.3,20.0
1768465290569,6937.9,20.0,6937.4,20.0
1768465290861,6938.4,20.0,6937.9,20.0
1768465291260,6938.7,20.0,6938.2,20.0
1768465293590,6938.6,20.0,6938.1,20.0
1768465298199,6938.7,20.0,6938.2,20.0
1768465300955,6939.0,20.0,6938.5,20.0
1768465301757,6938.7,20.0,6938.2,20.0
1768465302510,6938.8,20.0,6938.3,20.0
1768465302744,6938.9,20.0,6938.4,20.0
1768465302939,6939.0,20.0,6938.5,20.0
1768465303225,6939.1,20.0,6938.6,20.0
1768465303624,6939.2,20.0,6938.7,20.0
1768465304023,6939.0,20.0,6938.5,20.0
1768465305858,6939.2,20.0,6938.7,20.0
1768465306287,6939.3,20.0,6938.8,20.0
1768465307056,6939.6,20.0,6939.1,20.0
1768465309058,6939.7,20.0,6939.2,20.0
1768465309459,6939.6,20.0,6939.1,20.0
1768465310265,6939.4,20.0,6938.9,20.0
1768465310747,6939.5,20.0,6939.0,20.0
1768465311549,6939.3,20.0,6938.8,20.0
1768465312011,6939.2,20.0,6938.7,20.0
1768465312939,6939.1,20.0,6938.6,20.0
1768465313452,6939.2,20.0,6938.7,20.0
1768465313746,6939.3,20.0,6938.8,20.0
1768465315113,6939.2,20.0,6938.7,20.0
1768465316056,6939.0,20.0,6938.5,20.0
1768465317129,6939.3,20.0,6938.8,20.0
1768465317557,6939.4,20.0,6938.9,20.0
1768465317957,6939.3,20.0,6938.8,20.0
1768465321132,6939.1,20.0,6938.6,20.0
1768465321532,6938.8,20.0,6938.3,20.0
1768465323666,6938.9,20.0,6938.4,20.0
1768465325773,6938.7,20.0,6938.2,20.0
1768465327705,6938.9,20.0,6938.4,20.0
1768465329114,6938.7,20.0,6938.2,20.0
1768465329514,6938.8,20.0,6938.3,20.0
1768465329916,6938.9,20.0,6938.4,20.0
1768465330844,6939.0,20.0,6938.5,20.0
1768465331228,6938.7,20.0,6938.2,20.0
1768465335257,6938.6,20.0,6938.1,20.0
1768465335655,6938.2,20.0,6937.7,20.0
1768465336079,6938.3,20.0,6937.8,20.0
1768465336477,6938.2,20.0,6937.7,20.0
1768465337239,6938.3,20.0,6937.8,20.0
1768465337638,6938.2,20.0,6937.7,20.0
1768465338234,6938.1,20.0,6937.6,20.0
1768465338632,6938.2,20.0,6937.7,20.0
1768465339856,6938.0,20.0,6937.5,20.0
1768465340506,6938.1,20.0,6937.6,20.0
1768465341711,6938.0,20.0,6937.5,20.0
1768465342686,6938.1,20.0,6937.6,20.0
1768465343087,6938.2,20.0,6937.7,20.0
1768465343609,6938.4,20.0,6937.9,20.0
1768465344009,6938.5,20.0,6938.0,20.0
1768465351144,6938.4,20.0,6937.9,20.0
1768465351679,6938.3,20.0,6937.8,20.0
1768465354116,6938.4,20.0,6937.9,20.0
1768465354510,6938.5,20.0,6938.0,20.0
1768465357423,6938.3,20.0,6937.8,20.0
1768465359106,6938.5,20.0,6938.0,20.0
1768465360580,6938.6,20.0,6938.1,20.0
1768465361381,6938.5,20.0,6938.0,20.0
1768465362181,6938.8,20.0,6938.3,20.0
1768465363097,6938.9,20.0,6938.4,20.0
1768465363497,6939.0,20.0,6938.5,20.0
1768465364281,6938.9,20.0,6938.4,20.0
1768465365081,6938.8,20.0,6938.3,20.0
1768465365193,6938.7,20.0,6938.2,20.0
1768465367602,6938.6,20.0,6938.1,20.0
1768465368807,6938.3,20.0,6937.8,20.0
1768465370001,6938.4,20.0,6937.9,20.0
1768465370902,6938.5,20.0,6938.0,20.0
1768465374825,6938.4,20.0,6937.9,20.0
1768465377932,6938.6,20.0,6938.1,20.0
1768465382995,6938.7,20.0,6938.2,20.0
1768465383396,6938.6,20.0,6938.1,20.0
1768465383796,6938.8,20.0,6938.3,20.0
1768465384594,6939.1,20.0,6938.6,20.0
1768465385429,6939.0,20.0,6938.5,20.0
1768465386359,6939.2,20.0,6938.7,20.0
1768465387172,6939.3,20.0,6938.8,20.0
1768465390665,6939.4,20.0,6938.9,20.0
1768465391065,6939.3,20.0,6938.8,20.0
1768465391864,6939.5,20.0,6939.0,20.0
1768465395691,6939.3,20.0,6938.8,20.0
1768465396090,6939.5,20.0,6939.0,20.0
1768465397646,6939.3,20.0,6938.8,20.0
1768465399188,6939.1,20.0,6938.6,20.0
1768465399983,6939.3,20.0,6938.8,20.0
1768465400761,6939.2,20.0,6938.7,20.0
1768465401585,6939.4,20.0,6938.9,20.0
1768465401984,6939.2,20.0,6938.7,20.0
1768465402566,6939.4,20.0,6938.9,20.0
1768465403366,6939.2,20.0,6938.7,20.0
1768465405057,6939.4,20.0,6938.9,20.0
1768465405457,6939.5,20.0,6939.0,20.0
1768465405986,6939.4,20.0,6938.9,20.0
1768465406386,6939.5,20.0,6939.0,20.0
1768465414309,6939.3,20.0,6938.8,20.0
1768465414999,6939.2,20.0,6938.7,20.0
1768465417184,6939.4,20.0,6938.9,20.0
1768465417583,6939.5,20.0,6939.0,20.0
1768465417984,6939.7,20.0,6939.2,20.0
1768465422133,6939.6,20.0,6939.1,20.0
1768465422590,6939.7,20.0,6939.2,20.0
1768465422991,6939.5,20.0,6939.0,20.0
1768465424226,6939.4,20.0,6938.9,20.0
1768465425974,6939.5,20.0,6939.0,20.0
1768465426372,6939.2,20.0,6938.7,20.0
1768465427624,6939.5,20.0,6939.0,20.0
1768465428020,6939.2,20.0,6938.7,20.0
1768465429260,6939.1,20.0,6938.6,20.0
1768465429657,6939.2,20.0,6938.7,20.0
1768465431651,6939.4,20.0,6938.9,20.0
1768465432450,6939.5,20.0,6939.0,20.0
1768465433058,6939.4,20.0,6938.9,20.0
1768465433459,6939.1,20.0,6938.6,20.0
1768465433856,6939.2,20.0,6938.7,20.0
1768465434255,6939.0,20.0,6938.5,20.0
1768465435057,6939.2,20.0,6938.7,20.0
1768465436256,6939.1,20.0,6938.6,20.0
1768465436656,6939.2,20.0,6938.7,20.0
1768465437055,6939.1,20.0,6938.6,20.0
1768465437955,6939.2,20.0,6938.7,20.0
1768465438356,6939.0,20.0,6938.5,20.0
1768465440586,6938.7,20.0,6938.2,20.0
1768465441609,6938.9,20.0,6938.4,20.0
1768465442008,6938.7,20.0,6938.2,20.0
1768465444266,6938.2,20.0,6937.7,20.0
1768465446531,6938.4,20.0,6937.9,20.0
1768465446930,6938.5,20.0,6938.0,20.0
1768465448657,6938.4,20.0,6937.9,20.0
1768465449056,6938.5,20.0,6938.0,20.0
1768465450014,6938.4,20.0,6937.9,20.0
1768465450893,6938.2,20.0,6937.7,20.0
1768465451290,6938.4,20.0,6937.9,20.0
1768465451690,6938.2,20.0,6937.7,20.0
1768465452958,6938.4,20.0,6937.9,20.0
1768465453966,6938.2,20.0,6937.7,20.0
1768465457892,6938.4,20.0,6937.9,20.0
1768465458295,6938.2,20.0,6937.7,20.0
1768465458716,6938.4,20.0,6937.9,20.0
1768465459117,6938.2,20.0,6937.7,20.0
1768465459517,6938.5,20.0,6938.0,20.0
1768465461303,6938.7,20.0,6938.2,20.0
1768465462117,6938.5,20.0,6938.0,20.0
1768465463088,6938.6,20.0,6938.1,20.0
1768465463488,6938.5,20.0,6938.0,20.0
1768465468233,6938.2,20.0,6937.7,20.0
1768465468631,6938.0,20.0,6937.5,20.0
1768465470770,6938.2,20.0,6937.7,20.0
1768465471626,6938.1,20.0,6937.6,20.0
1768465472427,6938.2,20.0,6937.7,20.0
1768465473227,6938.1,20.0,6937.6,20.0
1768465473626,6938.0,20.0,6937.5,20.0
1768465474023,6938.1,20.0,6937.6,20.0
1768465475554,6938.2,20.0,6937.7,20.0
1768465476672,6938.1,20.0,6937.6,20.0
1768465477071,6938.2,20.0,6937.7,20.0
1768465477471,6938.0,20.0,6937.5,20.0
1768465479631,6938.1,20.0,6937.6,20.0
1768465480029,6938.2,20.0,6937.7,20.0
1768465480430,6938.1,20.0,6937.6,20.0
1768465481229,6938.2,20.0,6937.7,20.0
1768465482723,6938.4,20.0,6937.9,20.0
1768465483124,6938.2,20.0,6937.7,20.0
1768465484484,6938.5,20.0,6938.0,20.0
1768465484987,6938.4,20.0,6937.9,20.0
1768465485388,6938.5,20.0,6938.0,20.0
1768465487113,6938.6,20.0,6938.1,20.0
1768465487513,6938.5,20.0,6938.0,20.0
1768465488313,6938.6,20.0,6938.1,20.0
1768465488714,6938.5,20.0,6938.0,20.0
1768465492089,6938.2,20.0,6937.7,20.0
1768465493356,6938.1,20.0,6937.6,20.0
1768465494273,6938.0,20.0,6937.5,20.0
1768465498745,6937.7,20.0,6937.2,20.0
1768465500094,6937.9,20.0,6937.4,20.0
1768465500892,6937.7,20.0,6937.2,20.0
1768465501292,6937.9,20.0,6937.4,20.0
1768465501695,6937.7,20.0,6937.2,20.0
1768465502097,6938.0,20.0,6937.5,20.0
1768465509188,6938.1,20.0,6937.6,20.0
1768465509585,6938.0,20.0,6937.5,20.0
1768465511299,6937.9,20.0,6937.4,20.0
1768465511813,6937.7,20.0,6937.2,20.0
1768465514106,6937.2,20.0,6936.7,20.0
1768465516582,6937.0,20.0,6936.5,20.0
1768465517830,6936.7,20.0,6936.2,20.0
1768465518231,6937.2,20.0,6936.7,20.0
1768465518631,6937.1,20.0,6936.6,20.0
1768465520068,6937.2,20.0,6936.7,20.0
1768465524854,6937.1,20.0,6936.6,20.0
1768465525254,6937.0,20.0,6936.5,20.0
1768465525653,6937.2,20.0,6936.7,20.0
1768465526509,6937.4,20.0,6936.9,20.0
1768465526908,6937.5,20.0,6937.0,20.0
1768465528249,6937.6,20.0,6937.1,20.0
1768465528949,6937.7,20.0,6937.2,20.0
1768465530832,6937.5,20.0,6937.0,20.0
1768465533593,6937.6,20.0,6937.1,20.0
1768465533994,6937.7,20.0,6937.2,20.0
1768465535665,6937.9,20.0,6937.4,20.0
1768465536066,6938.0,20.0,6937.5,20.0
1768465538118,6937.7,20.0,6937.2,20.0
1768465538819,6937.6,20.0,6937.1,20.0
1768465539215,6937.7,20.0,6937.2,20.0
1768465541601,6937.9,20.0,6937.4,20.0
1768465542000,6938.0,20.0,6937.5,20.0
1768465542722,6937.9,20.0,6937.4,20.0
1768465543122,6938.0,20.0,6937.5,20.0
1768465550263,6937.9,20.0,6937.4,20.0
1768465550662,6937.7,20.0,6937.2,20.0
1768465555721,6937.9,20.0,6937.4,20.0
1768465556803,6937.7,20.0,6937.2,20.0
1768465557200,6937.9,20.0,6937.4,20.0
1768465557601,6937.7,20.0,6937.2,20.0
1768465558786,6937.9,20.0,6937.4,20.0
1768465559188,6937.7,20.0,6937.2,20.0
1768465560070,6937.5,20.0,6937.0,20.0
1768465560826,6937.6,20.0,6937.1,20.0
1768465561224,6937.7,20.0,6937.2,20.0
1768465562125,6937.5,20.0,6937.0,20.0
1768465562526,6937.2,20.0,6936.7,20.0
1768465564590,6937.3,20.0,6936.8,20.0
1768465567380,6937.2,20.0,6936.7,20.0
1768465567826,6937.0,20.0,6936.5,20.0
1768465569947,6936.7,20.0,6936.2,20.0
1768465572710,6936.9,20.0,6936.4,20.0
1768465573511,6936.7,20.0,6936.2,20.0
1768465573795,6936.8,20.0,6936.3,20.0
1768465575273,6936.5,20.0,6936.0,20.0
1768465575672,6936.6,20.0,6936.1,20.0
1768465576241,6936.5,20.0,6936.0,20.0
1768465576646,6936.4,20.0,6935.9,20.0
1768465577205,6936.5,20.0,6936.0,20.0
1768465578734,6936.6,20.0,6936.1,20.0
1768465579133,6936.5,20.0,6936.0,20.0
1768465580255,6936.3,20.0,6935.8,20.0
1768465581467,6936.5,20.0,6936.0,20.0
1768465582253,6936.4,20.0,6935.9,20.0
1768465583057,6936.3,20.0,6935.8,20.0
1768465583456,6936.5,20.0,6936.0,20.0
1768465585216,6936.8,20.0,6936.3,20.0
1768465585610,6936.9,20.0,6936.4,20.0
1768465586009,6936.8,20.0,6936.3,20.0
1768465586666,6936.9,20.0,6936.4,20.0
1768465587067,6937.0,20.0,6936.5,20.0
1768465590114,6937.1,20.0,6936.6,20.0
1768465590514,6937.0,20.0,6936.5,20.0
1768465592548,6936.8,20.0,6936.3,20.0
1768465596357,6936.5,20.0,6936.0,20.0
1768465596760,6936.7,20.0,6936.2,20.0
1768465597158,6936.5,20.0,6936.0,20.0
1768465597277,6936.7,20.0,6936.2,20.0
1768465597905,6936.8,20.0,6936.3,20.0
1768465599380,6936.7,20.0,6936.2,20.0
1768465600181,6936.4,20.0,6935.9,20.0
1768465601406,6936.5,20.0,6936.0,20.0
1768465601936,6936.6,20.0,6936.1,20.0
1768465602335,6936.5,20.0,6936.0,20.0
1768465603755,6936.6,20.0,6936.1,20.0
1768465604265,6936.7,20.0,6936.2,20.0
1768465604664,6936.4,20.0,6935.9,20.0
1768465606220,6936.2,20.0,6935.7,20.0
1768465607691,6936.3,20.0,6935.8,20.0
1768465610582,6936.4,20.0,6935.9,20.0
1768465611924,6936.7,20.0,6936.2,20.0
1768465612406,6936.6,20.0,6936.1,20.0
1768465613205,6936.7,20.0,6936.2,20.0
1768465616459,6936.6,20.0,6936.1,20.0
1768465616859,6936.5,20.0,6936.0,20.0
1768465619166,6936.6,20.0,6936.1,20.0
1768465620178,6936.4,20.0,6935.9,20.0
1768465621664,6936.5,20.0,6936.0,20.0
1768465623859,6936.7,20.0,6936.2,20.0
1768465626259,6937.0,20.0,6936.5,20.0
1768465626657,6936.7,20.0,6936.2,20.0
1768465627813,6936.6,20.0,6936.1,20.0
1768465628208,6936.7,20.0,6936.2,20.0
1768465629049,6937.0,20.0,6936.5,20.0
1768465631408,6936.9,20.0,6936.4,20.0
1768465632208,6936.7,20.0,6936.2,20.0
1768465632788,6936.9,20.0,6936.4,20.0
1768465633187,6937.0,20.0,6936.5,20.0
1768465634735,6936.7,20.0,6936.2,20.0
1768465636347,6936.5,20.0,6936.0,20.0
1768465637148,6936.4,20.0,6935.9,20.0
1768465637546,6936.5,20.0,6936.0,20.0
1768465639436,6937.0,20.0,6936.5,20.0
1768465640369,6937.2,20.0,6936.7,20.0
1768465640767,6937.4,20.0,6936.9,20.0
1768465641167,6937.5,20.0,6937.0,20.0
1768465643281,6937.3,20.0,6936.8,20.0
1768465644945,6937.2,20.0,6936.7,20.0
1768465647282,6936.7,20.0,6936.2,20.0
1768465647678,6936.9,20.0,6936.4,20.0
1768465650363,6936.8,20.0,6936.3,20.0
1768465650762,6936.9,20.0,6936.4,20.0
1768465651985,6937.0,20.0,6936.5,20.0
1768465654848,6936.9,20.0,6936.4,20.0
1768465655244,6937.0,20.0,6936.5,20.0
1768465655554,6937.1,20.0,6936.6,20.0
1768465656462,6936.9,20.0,6936.4,20.0
1768465657329,6936.8,20.0,6936.3,20.0
1768465657729,6936.9,20.0,6936.4,20.0
1768465658328,6937.1,20.0,6936.6,20.0
1768465658675,6936.9,20.0,6936.4,20.0
1768465661971,6937.0,20.0,6936.5,20.0
1768465664012,6936.7,20.0,6936.2,20.0
1768465665728,6936.8,20.0,6936.3,20.0
1768465670362,6936.7,20.0,6936.2,20.0
1768465671133,6936.8,20.0,6936.3,20.0
1768465671560,6936.7,20.0,6936.2,20.0
1768465671961,6936.6,20.0,6936.1,20.0
1768465673791,6936.7,20.0,6936.2,20.0
1768465674592,6936.6,20.0,6936.1,20.0
1768465675031,6936.5,20.0,6936.0,20.0
1768465676515,6936.8,20.0,6936.3,20.0
1768465677945,6936.9,20.0,6936.4,20.0
1768465678344,6936.8,20.0,6936.3,20.0
1768465679580,6936.6,20.0,6936.1,20.0
1768465679980,6936.8,20.0,6936.3,20.0
1768465684397,6936.9,20.0,6936.4,20.0
1768465685196,6936.8,20.0,6936.3,20.0
1768465685652,6936.6,20.0,6936.1,20.0
1768465686050,6936.8,20.0,6936.3,20.0
1768465695613,6936.7,20.0,6936.2,20.0
1768465696701,6936.8,20.0,6936.3,20.0
1768465697099,6936.9,20.0,6936.4,20.0
1768465697500,6937.2,20.0,6936.7,20.0
1768465697899,6937.4,20.0,6936.9,20.0
1768465698299,6937.2,20.0,6936.7,20.0
1768465701241,6937.1,20.0,6936.6,20.0
1768465701926,6937.2,20.0,6936.7,20.0
1768465702633,6937.4,20.0,6936.9,20.0
1768465703833,6937.1,20.0,6936.6,20.0
1768465705528,6936.9,20.0,6936.4,20.0
1768465710131,6937.0,20.0,6936.5,20.0
1768465710531,6937.1,20.0,6936.6,20.0
1768465710931,6936.9,20.0,6936.4,20.0
1768465712836,6936.7,20.0,6936.2,20.0
1768465713232,6936.6,20.0,6936.1,20.0
