epic,size,pnl,direction,exit_type,entry_price,exit_price,opened_at,closed_at,hook_name,spread_cost
MSFT,2.0202020202020203,-20.99999999999995,SELL,SL,495.0,504.9,2025-09-05 00:00:00-04:00,2025-09-12 00:00:00-04:00,ATR BRK OUT,0.9999999999999978
MSFT,1.8918969789116535,-21.000000000000036,BUY,SL,528.5700073242188,517.9986071777344,2025-10-06 00:00:00-04:00,2025-10-09 00:00:00-04:00,ATR BRK OUT,1.0000000000000018
MSFT,1.905342483101773,-0.0,SELL,EOW_CLOSE,524.8400268554688,524.8400268554688,2025-10-30 00:00:00-04:00,2025-10-30 00:00:00-04:00,ATR BRK OUT,0.0
