epic,size,pnl,direction,exit_type,entry_price,exit_price,opened_at,closed_at,hook_name,spread_cost
BTC-USD,0.008641402132306483,-21.00000000000005,BUY,SL,115721.9609375,113407.52171875,2025-09-20 00:00:00+00:00,2025-09-22 00:00:00+00:00,ATR BRK OUT,1.0000000000000022
BTC-USD,0.008672568530229999,-20.999999999999975,BUY,SL,115306.09375,112999.971875,2025-09-21 00:00:00+00:00,2025-09-22 00:00:00+00:00,ATR BRK OUT,0.9999999999999988
BTC-USD,0.00911727082475473,-20.99999999999995,SELL,SL,109681.9453125,111875.58421875,2025-09-27 00:00:00+00:00,2025-09-28 00:00:00+00:00,ATR BRK OUT,0.9999999999999978
BTC-USD,0.008918805287012032,-21.000000000000068,SELL,SL,112122.640625,114365.0934375,2025-09-28 00:00:00+00:00,2025-09-29 00:00:00+00:00,ATR BRK OUT,1.000000000000003
BTC-USD,0.008675202976028381,66.53162267367317,SELL,EOW_CLOSE,115271.078125,107198.265625,2025-10-13 00:00:00+00:00,2025-10-18 00:00:00+00:00,ATR BRK OUT,3.5016643512459558
BTC-USD,0.009202450238649011,-41.77367989952649,SELL,SL,108666.7109375,112989.95703125,2025-10-19 00:00:00+00:00,2025-10-21 00:00:00+00:00,ATR BRK OUT,1.9892228523584048
BTC-USD,0.009042496412848737,-9.995907563928153,SELL,EOW_CLOSE,110588.9296875,111641.7265625,2025-10-20 00:00:00+00:00,2025-10-25 00:00:00+00:00,ATR BRK OUT,0.475995598282293
BTC-USD,0.009006256674656436,-42.53324487266062,SELL,SL,111033.921875,115531.667578125,2025-10-24 00:00:00+00:00,2025-10-27 00:00:00+00:00,ATR BRK OUT,2.0253926129838393
BTC-USD,0.008957224424867466,-41.30288549987018,SELL,SL,111641.7265625,116033.274609375,2025-10-25 00:00:00+00:00,2025-10-27 00:00:00+00:00,ATR BRK OUT,1.9668040714223893
