epic,size,pnl,direction,exit_type,entry_price,exit_price,opened_at,closed_at,hook_name,spread_cost
GOOGL,4.2270785350634155,67.18305554000386,BUY,EOW_CLOSE,236.57000732421875,253.3000030517578,2025-10-10 00:00:00-04:00,2025-10-17 00:00:00-04:00,ATR BRK OUT,3.535950291579151
