epic,size,pnl,direction,exit_type,entry_price,exit_price,opened_at,closed_at,hook_name,spread_cost
NVDA,5.5199822244713035,104.19791885484626,BUY,EOW_CLOSE,181.16000366210938,201.02999877929688,2025-10-21 00:00:00-04:00,2025-10-28 00:00:00-04:00,ATR BRK OUT,5.48410099236033
