epic,size,pnl,direction,exit_type,entry_price,exit_price,opened_at,closed_at,hook_name,spread_cost
AAPL,4.077139407920174,27.190400158267863,BUY,EOW_CLOSE,245.27000427246094,252.2899932861328,2025-10-10 00:00:00-04:00,2025-10-17 00:00:00-04:00,ATR BRK OUT,1.4310736925404137
AAPL,3.86922016934923,41.352290559919894,BUY,EOW_CLOSE,258.45001220703125,269.70001220703125,2025-10-22 00:00:00-04:00,2025-10-29 00:00:00-04:00,ATR BRK OUT,2.176436345258942
