date,epic,direction,pnl,exit,duration
2025-11-10T15:50:41.993037,US100,SELL,26.33714285714086,TP,70s
2025-11-10T15:51:20.927827,US100,SELL,27.20142857142855,TP,49s
2025-11-10T15:51:50.557720,US100,SELL,28.757142857142753,TP,49s
2025-11-10T15:52:54.115375,US100,SELL,28.64714285714217,TP,83s
2025-11-10T15:53:12.470978,US100,SELL,-11.474285714284633,SL,11s
2025-11-10T15:54:32.617905,US100,BUY,-11.897142857142171,SL,61s
2025-11-10T15:54:55.678243,US100,SELL,-12.400000000001455,SL,23s
2025-11-10T15:55:36.191579,US100,BUY,-12.55428571428638,SL,34s
2025-11-10T15:55:36.611615,US100,SELL,32.057142857142026,TP,215s
2025-11-10T15:59:08.617652,US100,BUY,-12.639999999999418,SL,35s
2025-11-10T16:00:42.100342,US100,SELL,33.235714285714494,TP,69s
2025-11-10T16:01:51.104891,US100,SELL,-12.571428571427532,SL,48s
2025-11-10T16:03:39.852063,US100,SELL,0.091999999996915,TrailSL,186s
2025-11-10T16:05:09.082423,US100,BUY,-6.4760000000023865,TrailSL,96s
2025-11-10T16:05:09.334420,US100,BUY,-12.097142857142899,SL,66s
2025-11-10T16:07:15.689016,US100,SELL,7.90599999999904,TrailSL,131s
2025-11-10T16:07:30.008694,US100,SELL,-5.496999999999389,TrailSL,116s
2025-11-10T16:08:51.438624,US100,BUY,36.37857142856956,TP,107s
2025-11-10T16:09:14.673683,US100,BUY,-9.635999999998603,TrailSL,40s
2025-11-10T16:11:22.502131,US100,SELL,-13.01142857142986,SL,107s
2025-11-10T16:11:33.249097,US100,BUY,36.095714285715076,TP,239s
2025-11-10T16:13:02.703614,US100,BUY,-11.857142857141298,SL,27s
2025-11-10T16:16:12.210536,US100,SELL,-12.159999999999854,SL,67s
2025-11-10T16:16:12.457704,US100,SELL,2.2230000000017753,TrailSL,187s
2025-11-10T16:16:12.457704,US100,SELL,-7.359999999996944,TrailSL,157s
2025-11-10T16:16:29.748129,US100,BUY,-11.834285714285215,SL,23s
2025-11-10T16:21:24.084453,US100,BUY,-3.2030000000013388,TrailSL,108s
2025-11-10T16:22:52.088961,US100,SELL,34.17857142857247,TP,75s
2025-11-10T16:23:48.851405,US100,SELL,-4.588000000003376,TrailSL,101s
2025-11-10T16:24:31.217216,US100,BUY,-11.851428571430006,SL,24s
2025-11-10T16:30:24.446131,US100,SELL,-11.251428571427823,SL,46s
2025-11-11T12:01:49.882179,US100,SELL,-5.868571428571158,SL,65s
2025-11-11T12:04:10.263617,US100,BUY,0.05500000000029104,TrailSL,115s
2025-11-11T12:04:10.265604,US100,BUY,3.3519999999989523,TrailSL,146s
2025-11-11T12:08:27.869923,US100,SELL,-2.139000000002852,TrailSL,282s
2025-11-11T12:16:43.555405,US100,BUY,-5.21142857142695,SL,47s
2025-11-11T12:16:49.469730,US100,BUY,-4.0090000000018335,TrailSL,83s
2025-11-11T12:17:38.955435,US100,BUY,-3.319999999999709,TrailSL,530s
2025-11-11T12:18:54.278104,US100,SELL,14.567142857144063,TP,148s
2025-11-11T12:20:38.215739,US100,BUY,-5.177142857144645,SL,40s
2025-11-11T12:22:43.793643,US100,SELL,-5.131428571428842,SL,226s
2025-11-11T12:22:43.793643,US100,SELL,4.014999999999418,TrailSL,347s
2025-11-11T12:22:43.795686,US100,SELL,-4.942857142857974,SL,106s
2025-11-11T12:22:43.799574,US100,SELL,-0.14099999999962165,TrailSL,287s
2025-11-11T12:24:30.281714,US100,BUY,2.558999999997468,TrailSL,152s
2025-11-11T12:24:40.705397,US100,BUY,-1.893000000000029,TrailSL,102s
2025-11-11T12:25:58.447417,US100,SELL,-4.977142857143917,SL,28s
2025-11-11T12:27:36.551322,US100,BUY,-5.525714285715367,SL,36s
2025-11-11T12:35:04.277915,US100,BUY,-5.965714285714057,SL,57s
2025-11-11T12:36:54.530062,US100,SELL,16.82999999999811,TP,412s
2025-11-11T12:36:57.652034,US100,SELL,16.468571428569703,TP,536s
2025-11-11T12:36:58.554876,US100,SELL,15.79285714285652,TP,111s
2025-11-11T12:38:02.131160,US100,SELL,16.07571428571464,TP,84s
2025-11-11T12:38:12.758729,US100,SELL,16.704285714287835,TP,63s
2025-11-11T12:39:18.675917,US100,SELL,17.159999999999854,TP,98s
2025-11-11T12:42:07.747594,US100,SELL,-6.737142857142317,SL,176s
2025-11-11T12:44:13.968309,US100,SELL,2.3699999999953434,TrailSL,362s
2025-11-11T12:48:08.863975,US100,BUY,-7.319999999999709,SL,111s
2025-11-11T12:49:12.562863,US100,BUY,3.3109999999978754,TrailSL,296s
2025-11-11T12:54:06.693730,US100,SELL,-6.13300000000163,TrailSL,289s
2025-11-11T12:54:08.205951,US100,SELL,-2.9360000000015134,TrailSL,351s
2025-11-11T12:54:08.206921,US100,SELL,0.8429999999971187,TrailSL,381s
2025-11-11T12:56:11.509077,US100,BUY,-5.657142857144208,SL,110s
2025-11-11T12:56:17.503235,US100,BUY,0.06499999999869033,TrailSL,267s
2025-11-11T13:00:45.638628,US100,SELL,-5.508571428570576,SL,21s
2025-11-11T13:05:29.694383,US100,BUY,-5.525714285715367,SL,154s
2025-11-11T13:05:31.868546,US100,BUY,-1.0789999999979045,TrailSL,277s
2025-11-11T13:06:15.538525,US100,SELL,-1.9579999999987194,TrailSL,140s
2025-11-11T13:07:03.510173,US100,SELL,-3.282999999999447,TrailSL,95s
2025-11-11T13:09:57.627443,US100,BUY,16.672857142857538,TP,118s
2025-11-11T13:16:58.891586,US100,BUY,-6.337142857144499,SL,174s
2025-11-11T13:17:12.894912,US100,BUY,-1.6260000000002037,TrailSL,431s
2025-11-11T13:21:37.878872,US100,SELL,-6.474285714284633,SL,120s
2025-11-11T13:22:53.346065,US100,BUY,-6.674285714285361,SL,75s
2025-11-11T13:22:54.882771,US100,SELL,16.37428571428609,TP,439s
2025-11-11T13:24:05.311349,US100,SELL,19.54857142857145,TP,57s
2025-11-11T13:25:25.380917,US100,SELL,20.30285714285492,TP,107s
2025-11-11T13:26:01.997170,US100,SELL,20.28714285714159,TP,113s
2025-11-11T13:28:11.042859,US100,BUY,-8.502857142855646,SL,31s
2025-11-11T13:30:10.187321,US100,SELL,-8.148571428569994,SL,241s
2025-11-11T13:30:25.331286,US100,SELL,0.782999999999447,TrailSL,286s
2025-11-11T13:33:55.833779,US100,BUY,23.995714285712893,TP,224s
2025-11-11T13:35:41.567079,US100,BUY,23.540000000000873,TP,300s
2025-11-11T13:38:05.115889,US100,BUY,6.238999999997759,TrailSL,323s
2025-11-11T13:38:05.115889,US100,BUY,6.775000000001455,TrailSL,414s
2025-11-11T13:38:05.116888,US100,BUY,-1.0760000000009313,TrailSL,232s
2025-11-11T13:40:08.732951,US100,BUY,-6.897142857142171,SL,22s
2025-11-11T13:45:20.613911,US100,SELL,-6.942857142857974,SL,61s
2025-11-11T13:45:48.407857,US100,SELL,-6.937142857143044,SL,117s
2025-11-11T13:45:49.937831,US100,SELL,-1.6919999999990978,TrailSL,303s
2025-11-11T13:45:49.937831,US100,SELL,3.5469999999986612,TrailSL,333s
2025-11-11T13:45:49.940811,US100,SELL,1.3950000000004366,TrailSL,454s
2025-11-11T13:47:47.627523,US100,BUY,-0.6070000000036089,TrailSL,146s
2025-11-11T13:47:47.629509,US100,BUY,-4.074000000004162,TrailSL,116s
2025-11-11T13:48:05.697642,US100,BUY,-2.4500000000007276,TrailSL,378s
2025-11-11T13:49:54.367055,US100,SELL,-6.525714285715367,SL,61s
2025-11-11T13:53:21.320125,US100,BUY,-6.5542857142863795,SL,207s
2025-11-11T13:59:55.363331,US100,SELL,-4.039999999997235,TrailSL,387s
2025-11-11T13:59:55.363331,US100,SELL,0.11000000000058208,TrailSL,724s
2025-11-11T13:59:55.364456,US100,SELL,-2.532999999999447,TrailSL,450s
2025-11-11T14:00:01.424422,US100,SELL,3.599000000001979,TrailSL,790s
2025-11-11T14:00:29.439710,US100,BUY,15.902857142857101,TP,25s
2025-11-11T14:03:29.906639,US100,BUY,-2.566000000002532,TrailSL,175s
2025-11-11T14:05:39.854210,US100,SELL,16.107142857141298,TP,214s
2025-11-11T14:07:21.452611,US100,SELL,2.1299999999973807,TrailSL,225s
2025-11-11T14:07:22.966046,US100,SELL,-3.111000000004424,TrailSL,105s
2025-11-11T14:14:05.673732,US100,SELL,-5.451428571428551,SL,203s
2025-11-11T14:14:41.391921,US100,BUY,18.040000000000873,TP,482s
2025-11-11T14:16:42.075954,US100,SELL,-5.582857142857392,SL,57s
2025-11-11T14:16:53.690254,US100,BUY,16.578571428570285,TP,553s
2025-11-11T14:17:31.662426,US100,BUY,14.535714285713766,TP,198s
2025-11-11T14:17:46.284408,US100,BUY,14.724285714284633,TP,182s
2025-11-11T14:22:49.239134,US100,SELL,-5.902857142857101,SL,61s
2025-11-11T14:22:53.785270,US100,BUY,16.452857142856374,TP,337s
2025-11-11T14:24:54.121402,US100,BUY,-5.742857142857247,SL,96s
2025-11-11T14:25:01.670077,US100,BUY,-3.3000000000029104,TrailSL,133s
2025-11-11T14:25:02.184370,US100,BUY,1.1499999999978172,TrailSL,436s
2025-11-11T14:27:48.801317,US100,SELL,15.038571428569412,TP,179s
2025-11-11T14:27:51.323180,US100,SELL,15.227142857143917,TP,152s
2025-11-11T14:29:17.728249,US100,SELL,0.9770000000025902,TrailSL,87s
2025-11-11T14:29:17.730200,US100,SELL,3.783000000003085,TrailSL,117s
2025-11-11T14:29:18.702480,US100,SELL,-4.460999999999331,TrailSL,58s
2025-11-11T14:30:09.920786,US100,BUY,-4.586999999999534,TrailSL,49s
2025-11-11T14:32:44.724096,US100,BUY,23.41428571428696,TP,113s
2025-11-11T14:34:20.097729,US100,BUY,-10.7599999999984,SL,89s
2025-11-11T14:37:37.669830,US100,BUY,0.8909999999996217,TrailSL,136s
2025-11-11T14:37:47.220988,US100,BUY,-10.847000000001572,TrailSL,25s
2025-11-11T14:38:46.783940,US100,SELL,-13.959999999999127,SL,24s
