date,epic,direction,pnl,exit,duration
2025-11-10T12:01:45.143297,GOLD,BUY,2.3665714285712056,TP,95s
2025-11-10T12:03:37.424602,GOLD,BUY,0.3874999999998181,TrailSL,116s
2025-11-10T12:03:52.086936,GOLD,BUY,-0.989714285714399,SL,101s
2025-11-10T12:06:29.218525,GOLD,SELL,-0.08560000000034051,TrailSL,167s
2025-11-10T12:06:30.848374,GOLD,SELL,-1.1491428571430333,SL,78s
2025-11-10T12:07:11.541601,GOLD,BUY,3.183714285714359,TP,59s
2025-11-10T12:14:09.319310,GOLD,SELL,-0.4701000000000022,TrailSL,296s
2025-11-10T12:14:57.447952,GOLD,BUY,3.26700000000028,TP,494s
2025-11-10T12:15:30.721196,GOLD,BUY,-0.18620000000009895,TrailSL,76s
2025-11-10T12:16:21.175749,GOLD,BUY,-0.009699999999611464,TrailSL,157s
2025-11-10T12:16:21.175749,GOLD,BUY,0.2638999999999214,TrailSL,187s
2025-11-10T12:16:21.312219,GOLD,BUY,-0.8131428571427932,SL,66s
2025-11-10T12:16:22.171468,GOLD,SELL,-0.8491428571428514,SL,37s
2025-11-10T12:17:11.081643,GOLD,BUY,3.2638571428574323,TP,598s
2025-11-10T12:17:11.082647,GOLD,BUY,2.7012857142858593,TP,388s
2025-11-10T12:17:11.969883,GOLD,BUY,2.4152857142853463,TP,50s
2025-11-10T12:17:31.630039,GOLD,BUY,-0.15979999999990468,TrailSL,14s
2025-11-10T12:27:25.037818,GOLD,BUY,-1.7525714285716276,SL,307s
2025-11-10T12:27:47.857468,GOLD,BUY,0.22479999999904976,TrailSL,480s
2025-11-10T12:27:54.963835,GOLD,BUY,-0.7509000000004562,TrailSL,457s
2025-11-10T12:28:53.881099,GOLD,SELL,0.2442999999998392,TrailSL,93s
2025-11-10T12:28:54.573685,GOLD,SELL,-0.8330999999998312,TrailSL,63s
2025-11-10T12:30:01.551659,GOLD,SELL,0.3141000000000531,TrailSL,252s
2025-11-10T12:36:06.714800,GOLD,SELL,-1.0994285714282341,SL,133s
2025-11-10T12:36:06.715750,GOLD,BUY,2.8882857142853027,TP,435s
2025-11-10T12:36:59.946010,GOLD,BUY,-1.0005714285712202,SL,92s
2025-11-10T12:37:03.498416,GOLD,BUY,-0.9069000000004053,TrailSL,126s
2025-11-10T12:37:04.000896,GOLD,BUY,-0.676600000000235,TrailSL,341s
2025-11-10T12:37:04.000896,GOLD,BUY,-1.0920000000000982,SL,220s
2025-11-10T12:37:35.718198,GOLD,SELL,-0.20220000000017535,TrailSL,38s
2025-11-10T12:41:12.256406,GOLD,BUY,-0.6368999999999687,TrailSL,194s
2025-11-10T12:42:31.567595,GOLD,BUY,-0.8725714285715185,SL,32s
2025-11-10T12:48:55.312979,GOLD,SELL,-0.629500000000462,TrailSL,203s
2025-11-10T12:48:55.468763,GOLD,SELL,0.7640000000001237,TrailSL,597s
2025-11-10T12:48:55.496013,GOLD,SELL,-0.4931000000001404,TrailSL,385s
2025-11-10T12:51:37.811495,GOLD,BUY,2.115142857142473,TP,153s
2025-11-10T12:53:45.239405,GOLD,BUY,2.432571428571464,TP,130s
2025-11-10T12:54:15.929170,GOLD,BUY,2.7327142857138824,TP,39s
2025-11-10T12:57:47.376094,GOLD,SELL,-1.0908571428572031,SL,101s
2025-11-10T12:58:31.688732,GOLD,BUY,-1.0280000000002474,SL,24s
2025-11-10T12:58:32.820367,GOLD,BUY,-0.7449999999998909,TrailSL,266s
2025-11-10T12:58:33.333675,GOLD,BUY,-0.8099999999994907,TrailSL,56s
2025-11-10T13:00:25.330403,GOLD,SELL,-0.2173000000002503,TrailSL,319s
2025-11-10T13:00:25.330403,GOLD,SELL,-0.4201999999995678,TrailSL,108s
2025-11-10T13:02:25.355484,GOLD,BUY,3.024999999999636,TP,107s
2025-11-10T13:02:39.671538,GOLD,BUY,3.0077142857135186,TP,30s
2025-11-10T13:02:48.145883,GOLD,BUY,3.400571428571311,TP,9s
2025-11-10T13:04:17.951842,GOLD,BUY,-1.374857142856854,SL,38s
2025-11-10T13:04:18.450886,GOLD,BUY,0.32889999999952124,TrailSL,69s
2025-11-10T13:06:30.985052,GOLD,BUY,-1.4577142857142462,SL,80s
2025-11-10T13:08:14.434048,GOLD,BUY,-1.5137142857138315,SL,34s
2025-11-10T13:10:27.918597,GOLD,SELL,-0.6111000000000786,TrailSL,227s
2025-11-10T13:10:28.316441,GOLD,SELL,-1.5897142857147628,SL,108s
2025-11-10T13:12:02.932396,GOLD,BUY,-1.4394000000002052,TrailSL,142s
2025-11-10T13:13:44.805876,GOLD,SELL,-0.134900000000016,TrailSL,33s
2025-11-10T13:13:44.929713,GOLD,SELL,0.809200000000601,TrailSL,93s
2025-11-10T13:16:03.083498,GOLD,BUY,-1.0676999999986947,TrailSL,112s
2025-11-10T13:17:56.111968,GOLD,SELL,-1.4520000000002256,SL,44s
2025-11-10T13:18:50.252462,GOLD,SELL,-0.5893999999989319,TrailSL,128s
2025-11-10T13:18:50.254463,GOLD,SELL,0.2705000000014479,TrailSL,158s
2025-11-10T13:18:50.592343,GOLD,SELL,1.0619000000006054,TrailSL,188s
2025-11-10T13:21:01.864639,GOLD,BUY,3.95528571428531,TP,168s
2025-11-10T13:23:01.601273,GOLD,BUY,0.9962000000004991,TrailSL,228s
2025-11-10T13:27:26.420518,GOLD,BUY,-1.4359999999996944,SL,101s
2025-11-10T13:27:26.421522,GOLD,BUY,-1.3246999999992113,TrailSL,372s
2025-11-10T13:28:51.348623,GOLD,SELL,-1.2074285714288635,SL,35s
2025-11-10T13:33:53.335217,GOLD,BUY,-1.1822000000001935,TrailSL,307s
2025-11-10T13:34:49.200998,GOLD,SELL,3.7730000000001382,TP,484s
2025-11-10T13:34:54.229402,GOLD,SELL,2.992000000000189,TP,308s
2025-11-10T13:34:54.230412,GOLD,SELL,3.662999999999556,TP,459s
2025-11-10T13:34:54.739262,GOLD,SELL,3.4367142857145154,TP,428s
2025-11-10T13:35:19.042705,GOLD,SELL,0.6990999999998166,TrailSL,90s
2025-11-10T13:35:19.136451,GOLD,SELL,0.3437000000003536,TrailSL,60s
2025-11-10T13:35:36.589555,GOLD,SELL,-0.55370000000039,TrailSL,47s
2025-11-10T13:39:29.836584,GOLD,SELL,3.549857142857036,TP,129s
2025-11-10T13:42:41.693153,GOLD,SELL,3.7572857142858993,TP,230s
2025-11-10T13:43:05.180177,GOLD,SELL,0.3888999999999214,TrailSL,224s
2025-11-10T13:43:05.505457,GOLD,SELL,-1.0830999999998312,TrailSL,42s
2025-11-10T13:43:08.015404,GOLD,SELL,-0.7448999999996886,TrailSL,197s
2025-11-10T13:47:44.712923,GOLD,SELL,3.9160000000001673,TP,138s
2025-11-10T13:48:49.755669,GOLD,SELL,-1.3948571428568357,SL,52s
2025-11-10T13:48:50.752266,GOLD,SELL,0.43370000000049913,TrailSL,144s
2025-11-10T13:50:14.365311,GOLD,BUY,0.4381999999995969,TrailSL,77s
2025-11-10T13:50:14.367328,GOLD,BUY,-1.512000000000171,SL,47s
2025-11-10T13:52:38.060678,GOLD,SELL,3.9804285714290017,TP,130s
2025-11-10T13:52:38.060678,GOLD,SELL,3.8107142857147664,TP,70s
2025-11-10T13:53:31.950488,GOLD,SELL,3.961571428571915,TP,93s
2025-11-10T13:54:36.706716,GOLD,SELL,-1.4302857142856737,SL,68s
2025-11-10T13:55:29.573502,GOLD,SELL,-0.2551000000003114,TrailSL,181s
2025-11-10T13:55:32.119729,GOLD,SELL,-0.8973999999998341,TrailSL,154s
2025-11-10T13:56:42.958401,GOLD,BUY,-1.3965714285714057,SL,13s
2025-11-10T14:01:30.955580,GOLD,BUY,-1.3165714285714785,SL,59s
2025-11-10T14:01:42.129341,GOLD,BUY,-0.9552000000003318,TrailSL,192s
2025-11-10T14:01:42.129341,GOLD,BUY,-0.2147000000004482,TrailSL,404s
2025-11-10T14:01:42.130341,GOLD,BUY,-1.125800000000254,TrailSL,162s
2025-11-10T14:02:30.520244,GOLD,SELL,3.38799999999992,TP,150s
2025-11-10T14:02:49.032562,GOLD,SELL,3.861000000000331,TP,350s
2025-11-10T14:02:49.782278,GOLD,SELL,3.721142857142695,TP,77s
2025-11-10T14:04:14.649079,GOLD,SELL,3.7840000000001055,TP,132s
2025-11-10T14:05:24.523947,GOLD,SELL,3.790285714285801,TP,172s
2025-11-10T14:06:25.403310,GOLD,SELL,1.1838000000002467,TrailSL,142s
2025-11-10T14:06:25.404597,GOLD,SELL,-1.634285714285852,SL,52s
2025-11-10T14:06:25.618353,GOLD,SELL,-0.7263000000002648,TrailSL,112s
2025-11-10T14:12:00.499377,GOLD,BUY,-1.6737142857141407,SL,177s
2025-11-10T14:12:25.290573,GOLD,BUY,-1.7571428571427532,SL,322s
2025-11-10T14:12:25.291573,GOLD,BUY,0.43159999999943466,TrailSL,352s
2025-11-10T14:13:04.237383,GOLD,SELL,4.337142857143135,TP,180s
2025-11-10T14:14:21.727722,GOLD,SELL,-0.166700000000219,TrailSL,77s
2025-11-10T14:16:19.951860,GOLD,BUY,-1.4514285714285506,SL,45s
2025-11-10T14:16:26.600615,GOLD,BUY,-0.45420000000012806,TrailSL,142s
2025-11-10T14:20:01.893488,GOLD,BUY,-1.609142857142615,SL,55s
2025-11-10T14:21:43.745124,GOLD,SELL,-0.9480000000003201,TrailSL,278s
2025-11-10T14:21:44.770460,GOLD,SELL,1.0992999999998574,TrailSL,309s
2025-11-10T14:21:44.771066,GOLD,SELL,-1.5245714285715621,SL,98s
2025-11-10T14:23:59.080025,GOLD,BUY,4.046428571428805,TP,172s
2025-11-10T14:25:58.880587,GOLD,SELL,-1.356000000000222,SL,80s
2025-11-10T14:26:09.296504,GOLD,BUY,4.065285714285892,TP,272s
2025-11-10T14:28:14.154514,GOLD,BUY,-0.4872000000004846,TrailSL,276s
2025-11-10T14:28:14.154514,GOLD,BUY,-1.3325714285715549,SL,125s
2025-11-10T14:29:10.176482,GOLD,BUY,-0.9125000000003638,TrailSL,211s
2025-11-10T14:29:15.706593,GOLD,BUY,0.09369999999944412,TrailSL,367s
2025-11-10T14:30:11.760751,GOLD,SELL,3.455571428571602,TP,182s
2025-11-10T14:34:15.821424,GOLD,SELL,4.615285714285619,TP,63s
2025-11-10T14:35:32.278636,GOLD,SELL,4.708000000000084,TP,110s
2025-11-10T14:36:19.469087,GOLD,SELL,-1.9137142857143772,SL,49s
2025-11-10T14:36:19.469087,GOLD,SELL,-0.20220000000017535,TrailSL,127s
2025-11-10T14:39:34.357220,GOLD,BUY,-2.409142857142797,SL,82s
2025-11-10T14:45:16.370062,GOLD,SELL,-2.0343000000002576,TrailSL,333s
2025-11-10T14:47:36.469857,GOLD,BUY,-1.631428571428387,SL,22s
2025-11-10T14:48:35.779609,GOLD,BUY,0.8954999999996289,TrailSL,201s
2025-11-10T14:48:36.814167,GOLD,BUY,0.10849999999982174,TrailSL,172s
2025-11-10T14:48:39.316977,GOLD,BUY,0.41800000000012005,TrailSL,386s
2025-11-10T14:48:50.898796,GOLD,SELL,4.411000000000058,TP,65s
2025-11-10T14:50:18.368380,GOLD,SELL,4.72685714285717,TP,93s
2025-11-10T14:51:42.441648,GOLD,SELL,-1.2299000000002707,TrailSL,87s
2025-11-10T14:57:21.027083,GOLD,BUY,5.506285714285696,TP,336s
2025-11-10T15:00:34.786899,GOLD,SELL,-1.2135000000007494,TrailSL,47s
2025-11-10T15:00:35.262711,GOLD,SELL,-1.2054000000002816,TrailSL,138s
2025-11-10T15:00:39.103196,GOLD,BUY,5.540857142857021,TP,383s
2025-11-10T15:00:53.149870,GOLD,BUY,5.489000000000033,TP,367s
2025-11-10T15:02:28.705233,GOLD,BUY,4.6074285714285,TP,101s
2025-11-10T15:02:48.202653,GOLD,BUY,5.509428571428543,TP,452s
2025-11-10T15:05:00.684675,GOLD,SELL,-1.5394285714287435,SL,73s
2025-11-10T15:12:36.319915,GOLD,BUY,0.20119999999997162,TrailSL,559s
2025-11-10T15:12:36.319915,GOLD,BUY,0.7977999999998246,TrailSL,589s
2025-11-10T15:12:37.326824,GOLD,BUY,-0.12239999999974316,TrailSL,318s
2025-11-10T15:17:13.445208,GOLD,SELL,4.170571428571293,TP,414s
2025-11-10T15:17:13.941208,GOLD,SELL,3.705428571428911,TP,293s
2025-11-10T15:17:52.742304,GOLD,SELL,-1.2102857142858738,SL,121s
2025-11-10T15:17:57.263435,GOLD,SELL,-1.2142857142857792,SL,36s
2025-11-10T15:17:57.264407,GOLD,SELL,-1.254857142856963,SL,216s
2025-11-10T15:18:40.819633,GOLD,SELL,0.5835999999994783,TrailSL,350s
2025-11-10T15:20:51.571522,GOLD,BUY,3.5121428571428623,TP,150s
2025-11-10T15:21:58.031412,GOLD,BUY,3.7164285714284233,TP,186s
2025-11-10T15:25:42.741426,GOLD,BUY,0.416599999999562,TrailSL,290s
2025-11-10T15:25:42.743501,GOLD,BUY,-0.25540000000000873,TrailSL,199s
2025-11-10T15:26:24.142815,GOLD,SELL,3.6834285714285215,TP,61s
2025-11-10T15:26:32.981817,GOLD,SELL,3.6504285714286198,TP,39s
2025-11-10T15:29:21.177531,GOLD,SELL,0.6253000000001521,TrailSL,178s
2025-11-10T15:29:21.531546,GOLD,SELL,-1.2666000000003805,TrailSL,57s
2025-11-10T15:30:08.098900,GOLD,BUY,-1.3742857142856337,SL,44s
2025-11-10T15:32:37.554037,GOLD,BUY,-1.3582857142855573,SL,42s
2025-11-10T15:32:38.142168,GOLD,SELL,3.7557142857140207,TP,134s
2025-11-10T15:35:20.146052,GOLD,SELL,3.7274285714283906,TP,265s
2025-11-10T15:37:07.221948,GOLD,BUY,-1.3725714285715185,SL,41s
2025-11-10T15:37:54.893850,GOLD,SELL,4.02599999999984,TP,299s
2025-11-10T15:39:32.598344,GOLD,SELL,-1.3083000000001448,TrailSL,216s
2025-11-10T15:39:37.165887,GOLD,SELL,0.1214999999997417,TrailSL,251s
2025-11-10T15:43:41.221603,GOLD,BUY,-1.4582857142859211,SL,13s
2025-11-10T15:46:11.718350,GOLD,BUY,-1.424571428571653,SL,73s
2025-11-10T15:46:38.907041,GOLD,BUY,0.029199999999946158,TrailSL,401s
2025-11-10T15:46:38.908056,GOLD,BUY,0.8955999999998312,TrailSL,491s
2025-11-10T15:46:38.908056,GOLD,BUY,-1.030500000000302,TrailSL,371s
2025-11-10T15:46:39.397977,GOLD,BUY,-1.4419000000002598,TrailSL,221s
2025-11-10T15:47:01.072474,GOLD,SELL,4.082571428571555,TP,183s
2025-11-10T15:47:23.735283,GOLD,SELL,3.906571428571624,TP,114s
2025-11-10T15:47:54.571804,GOLD,SELL,4.209857142857345,TP,55s
2025-11-10T15:49:03.034109,GOLD,SELL,4.1328571428571195,TP,94s
2025-11-10T15:49:05.180006,GOLD,SELL,4.250714285714366,TP,66s
2025-11-10T15:50:08.538553,GOLD,SELL,-1.588571428571413,SL,37s
2025-11-10T16:00:04.895387,GOLD,BUY,-1.4171428571430624,SL,151s
2025-11-10T16:00:24.982062,GOLD,BUY,-1.712571428571664,SL,382s
2025-11-10T16:01:15.594077,GOLD,BUY,-0.5823999999997795,TrailSL,494s
2025-11-10T16:01:15.594077,GOLD,BUY,0.9988000000003012,TrailSL,584s
2025-11-10T16:01:19.599113,GOLD,BUY,-1.703099999999722,TrailSL,467s
2025-11-10T16:03:06.826601,GOLD,SELL,-1.2605714285714384,SL,92s
2025-11-10T16:03:09.102415,GOLD,SELL,-0.6692000000002736,TrailSL,186s
2025-11-10T16:03:09.102415,GOLD,SELL,0.16489999999976135,TrailSL,246s
2025-11-10T16:03:12.102395,GOLD,SELL,-0.5010999999999513,TrailSL,460s
2025-11-10T16:05:23.900602,GOLD,BUY,0.98700000000008,TrailSL,108s
2025-11-10T16:08:03.703225,GOLD,SELL,-1.4148571428572723,SL,148s
2025-11-10T16:08:03.736262,GOLD,SELL,-1.0852999999997337,TrailSL,178s
2025-11-10T16:09:40.216815,GOLD,BUY,3.881428571428387,TP,154s
2025-11-10T16:10:07.898025,GOLD,BUY,3.7887142857139224,TP,151s
2025-11-10T16:10:25.914604,GOLD,BUY,3.8059999999995853,TP,139s
2025-11-10T16:13:06.849630,GOLD,SELL,-1.1920000000000073,SL,89s
2025-11-10T16:13:07.227617,GOLD,BUY,3.810714285713857,TP,271s
2025-11-10T16:17:22.718243,GOLD,BUY,-1.1154285714287653,SL,193s
2025-11-10T16:18:24.625720,GOLD,BUY,-0.6345000000005712,TrailSL,316s
2025-11-10T16:20:50.309992,GOLD,SELL,-0.9531428571426659,SL,129s
2025-11-10T16:20:54.281484,GOLD,SELL,-0.9622857142858265,SL,164s
2025-11-10T16:23:54.851887,GOLD,BUY,3.8578571428570285,TP,888s
2025-11-10T16:24:13.547428,GOLD,BUY,2.3351428571427277,TP,60s
2025-11-10T16:24:14.579836,GOLD,BUY,3.893999999999778,TP,847s
2025-11-10T16:25:22.922036,GOLD,BUY,0.5169999999993706,TrailSL,99s
2025-11-10T16:26:12.191169,GOLD,SELL,-0.9508571428573305,SL,58s
2025-11-10T16:30:11.843120,GOLD,BUY,3.4539999999997235,TP,1174s
2025-11-10T16:30:11.847126,GOLD,SELL,-0.9760000000001128,SL,116s
2025-11-10T16:30:15.877010,GOLD,BUY,2.460857142857094,TP,361s
2025-11-10T16:31:20.140445,GOLD,BUY,0.5065999999992528,TrailSL,95s
2025-11-10T16:31:20.140445,GOLD,BUY,0.5503999999996267,TrailSL,306s
2025-11-11T12:03:46.532020,GOLD,BUY,-0.31079999999928987,TrailSL,214s
2025-11-11T12:03:46.533018,GOLD,BUY,-0.9725714285714275,SL,123s
2025-11-11T12:06:13.068937,GOLD,SELL,2.718571428571522,TP,149s
2025-11-11T12:09:44.150421,GOLD,BUY,-0.9800000000004729,SL,89s
2025-11-11T12:10:12.510250,GOLD,SELL,2.6840000000001965,TP,358s
2025-11-11T12:10:48.929922,GOLD,SELL,2.80657142857126,TP,303s
2025-11-11T12:12:34.465823,GOLD,SELL,2.7719999999999345,TP,197s
2025-11-11T12:12:50.194444,GOLD,SELL,2.751571428570969,TP,182s
2025-11-11T12:15:30.682282,GOLD,SELL,-0.9048999999995431,TrailSL,161s
2025-11-11T12:15:30.683272,GOLD,SELL,-0.5646999999999025,TrailSL,192s
2025-11-11T12:19:20.842568,GOLD,BUY,-0.8731428571427386,SL,118s
2025-11-11T12:19:23.095310,GOLD,BUY,-1.002857142857465,SL,334s
2025-11-11T12:20:39.337155,GOLD,SELL,-0.7879999999995562,SL,16s
2025-11-11T12:20:56.662873,GOLD,SELL,-0.8360000000002401,SL,63s
2025-11-11T12:21:01.716329,GOLD,SELL,0.38810000000103173,TrailSL,98s
2025-11-11T12:22:38.856280,GOLD,SELL,-0.8245714285712893,SL,14s
2025-11-11T12:23:26.325640,GOLD,BUY,2.231428571428296,TP,153s
2025-11-11T12:24:40.540496,GOLD,SELL,-0.8817142857142244,SL,44s
2025-11-11T12:27:34.041307,GOLD,BUY,2.3948571428572905,TP,280s
2025-11-11T12:29:27.694229,GOLD,BUY,-0.11759999999958382,TrailSL,362s
2025-11-11T12:29:27.847021,GOLD,BUY,0.11350000000038563,TrailSL,270s
2025-11-11T12:29:30.709516,GOLD,BUY,-0.9417142857146246,SL,213s
2025-11-11T12:31:03.550039,GOLD,SELL,2.148142857142375,TP,155s
2025-11-11T12:32:59.581972,GOLD,SELL,2.199999999999818,TP,210s
2025-11-11T12:34:46.330135,GOLD,SELL,-0.15319999999974243,TrailSL,287s
2025-11-11T12:34:48.538086,GOLD,SELL,-0.5018000000000029,TrailSL,228s
2025-11-11T12:34:51.107500,GOLD,SELL,-0.7781999999997424,TrailSL,201s
2025-11-11T12:35:41.653564,GOLD,BUY,2.0318571428570067,TP,67s
2025-11-11T12:36:42.042061,GOLD,BUY,2.0978571428568102,TP,98s
2025-11-11T12:39:21.094477,GOLD,SELL,-0.7845714285713257,SL,106s
2025-11-11T12:43:00.251200,GOLD,BUY,0.5074000000004162,TrailSL,446s
2025-11-11T12:43:00.251200,GOLD,BUY,-0.6082999999998719,TrailSL,385s
2025-11-11T12:43:00.251200,GOLD,BUY,-0.1256999999995969,TrailSL,415s
2025-11-11T12:44:43.884798,GOLD,SELL,-0.7765714285715148,SL,94s
2025-11-11T12:46:41.517169,GOLD,BUY,-0.6673000000000684,TrailSL,151s
2025-11-11T12:47:21.616065,GOLD,SELL,1.8150000000005093,TP,99s
2025-11-11T12:48:02.069189,GOLD,SELL,2.1732857142860666,TP,354s
2025-11-11T12:48:16.498957,GOLD,SELL,1.8118571428576615,TP,93s
2025-11-11T12:48:29.370480,GOLD,SELL,2.3052857142856737,TP,502s
2025-11-11T12:49:08.513143,GOLD,SELL,1.9030000000002474,TP,84s
